Features,Context,label,score,label_numeric
camp,"o make do with what we got. We didn't go hungry, that's for sure.  The farmers were 
very good to the Jews there. 
﻿Well, this comes, the, in, in the camp, in Camp de Gurs, it was, it 
didn't really matter. So in, sometime in September of 1942, a woman came 
to see my parents. We visited, my mother came",joy,0.2596304416656494,3
camp," with what we got. We didn't go hungry, that's for sure.  The farmers were 
very good to the Jews there. 
﻿Well, this comes, the, in, in the camp, in Camp de Gurs, it was, it 
didn't really matter. So in, sometime in September of 1942, a woman came 
to see my parents. We visited, my mother came over to ",neutral,0.35581299662590027,4
camp,"her. It must have been about 300, 400 acres of land. 
And she had tremendous apple orchards in her garden. And so she invited us 
down, us seven from Camp de Gurs, and to pick apples. It was around apple 
picking time. And she told us, I still see her there in front of us. She 
says, children, you canno",neutral,0.4672485291957855,4
camp,"o we all, we 
all packed up and went, and all took a big bag of potatoes and carried them 
to his house. 
But I always have to say, when I got out of Camp de Gurs, into this village, 
I only weighed about 80, 90 pounds. And I was really skinny. I was like a 
string bean. But anyhow, then in, then they s",fear,0.3002983629703522,2
camp,"ed my name. And, so I 
said, here I am. And they said, well, you're too young. You go. Then they called 
my brother's name out. They took him back to Camp de Gurs. 
But meanwhile, and some other names were called. And some of them were half 
Jewish. Some of them were non-Jewish. And so it was myself and",neutral,0.5114739537239075,4
camp,", there's a film 
that has been made by Pierre Sauvage named Weapons of the Spirit. 
This is the picture where the seven of us children who came from Camp de Gurs to 
Le Chambon-sur-Lignon. This is also at the home of the Swiss Red Cross. We were, this was 
haven for us, because they got us out of Camp ",neutral,0.7446264624595642,4
camp," Camp de Gurs to 
Le Chambon-sur-Lignon. This is also at the home of the Swiss Red Cross. We were, this was 
haven for us, because they got us out of Camp de Gurs. The lady in the middle is 
Mademoiselle Usach who was the directress of the home. She was a Spanish citizen at 
the time. And she's the one,",neutral,0.8137951493263245,4
camp,"s village. They did a lot 
of good for all these Jewish people, who were hidden for so many years. ﻿My name is Jack J Lewin. 

From there, we went to Camp de Gurs, no to Camp Saint-Cyprien, which was 
on the southern part of France, on the Mediterranean. My mother went to 
Gurs. My brother myself went t",fear,0.5484442114830017,2
camp,"a lot 
of good for all these Jewish people, who were hidden for so many years. ﻿My name is Jack J Lewin. 

From there, we went to Camp de Gurs, no to Camp Saint-Cyprien, which was 
on the southern part of France, on the Mediterranean. My mother went to 
Gurs. My brother myself went to Saint-Cyprien. we ",fear,0.5010985732078552,2
camp,"brother myself went to Saint-Cyprien. we stayed there for about 
six to eight months. I don't recall the exact time, and then we were all 
shipped to Camp de Gurs, which was an internment camp during the Spanish 
Civil War, for Spaniards, for Spanish refugees, and then all the Jewish 
people from Palati",fear,0.4309596121311188,2
camp,"we stayed there for about 
six to eight months. I don't recall the exact time, and then we were all 
shipped to Camp de Gurs, which was an internment camp during the Spanish 
Civil War, for Spaniards, for Spanish refugees, and then all the Jewish 
people from Palatinate and Baden came from Germany and w",fear,0.43997010588645935,2
camp," 
Civil War, for Spaniards, for Spanish refugees, and then all the Jewish 
people from Palatinate and Baden came from Germany and were deported into 
Camp de Gurs. In Camp de Gurs, I stayed approximately 10, 11 months, I 
don't recall, and a lady came to ask my parents at the time if they would 
like to",fear,0.7327138781547546,2
camp,"Spaniards, for Spanish refugees, and then all the Jewish 
people from Palatinate and Baden came from Germany and were deported into 
Camp de Gurs. In Camp de Gurs, I stayed approximately 10, 11 months, I 
don't recall, and a lady came to ask my parents at the time if they would 
like to send a child to ",fear,0.6342523097991943,2
camp,"ambon-sur-Lignon, Le Chambon-sur-Lignon in the Haute-Loire. And my parents 
naturally said yes, and they consulted with me, and I wanted to go. This 
camp, Camp de Gurs, was, this was very bad. We had, we didn't have enough 
food. At the beginning, it was under the control of the French. But then 
when ",disgust,0.35438665747642517,1
camp,"sur-Lignon, Le Chambon-sur-Lignon in the Haute-Loire. And my parents 
naturally said yes, and they consulted with me, and I wanted to go. This 
camp, Camp de Gurs, was, this was very bad. We had, we didn't have enough 
food. At the beginning, it was under the control of the French. But then 
when German",fear,0.3656269311904907,2
camp," service agencies were very helpful to us. And indeed one day a 
social worker came to my mother and asked me whether she would let me go 
out of the camp to a village called Le Chambon-sur-Lignon. And by now you 
must have heard about Le Chambon-sur-Lignon. There was a concerted effort 
to get the chil",fear,0.6655011773109436,2
camp,"ur-Lignon. And by now you 
must have heard about Le Chambon-sur-Lignon. There was a concerted effort 
to get the children and young people out of the camp and they started 
with the younger ones first, because they were in greater danger. Danger 
of malnutrition, danger of, you know, I mean the whole th",fear,0.8978913426399231,2
camp,"her she would let me go 
to that village, that there was a minister there by the name of Trocme 
and they wanted to take some young people out of the camp. And my mother 
left the decision to me and I decided that I wanted to go. And so after 
quite some time, actually, maybe six, seven weeks, we were f",anger,0.6184293031692505,0
camp,", we were finally told 
we would leave. And we were seven young people, seven teenagers all 
together, to leave for Le Chambon-sur-Lignon. I left the camp on the 
seventh of September, 1941. We were four boys and three girls to leave 
and we came to Le Chambon-sur-Lignon and that was the most marvelous ",joy,0.4468434453010559,3
camp,"ght, than being alone. If you're totally alone, without 
having this support, right, it is much more difficult. One of my friends, 
who came from the camp with me, eventually, after I had left, split from 
the group. I'm not quite sure why she split. We assume she had a 
boyfriend somewheres. And she sp",sadness,0.7526436448097229,5
camp,"e  my  mother  and  explained  
that  there  was  a  village  Le  Chambon-sur-Lignon,  who  was looking 
to help young people to take them out of the camp and would she agree to 
let me go. And my mother asked me whether I would want to go, and I said, 
""Of course.""  And she never said, ""But I will miss",sadness,0.7966539859771729,5
camp,"of bread, 
but it was  more  than  we  could  eat.  And  so  we  would  toast  it  
very,  very  hard  and  make  little packages and sent it back to camp 
because our constant worry was what was going on in camp. So we would 
make, all of us, little packages and sent them. We would also go and 
steal m",fear,0.7860561609268188,2
camp,"o  we  would  toast  it  
very,  very  hard  and  make  little packages and sent it back to camp 
because our constant worry was what was going on in camp. So we would 
make, all of us, little packages and sent them. We would also go and 
steal maybe a couple of potatoes from the farmers in the field an",fear,0.8484271764755249,2
camp,"nd sent them. We would also go and 
steal maybe a couple of potatoes from the farmers in the field and sent 
them because they had no potatoes in the camp. It was an unknown luxury. 
So, we would do that. Right. And I would say we were content to be where 
we were, but the constant worry about the famil",fear,0.8451533317565918,2
camp,"s  under  the  hospices  of  Swiss  Red  
Cross,  to  be  precise, Secours Suisse. Okay. We were there  not just 
the seven of us who came out of the camp, but  many  French  children.  
There  was  with  us  also  Elizabeth,  Elizabeth  Koenig,  née Kaufmann.  
She  was  with  us  for  some  time,  bef",joy,0.5968523621559143,3
camp,"istle, you bet! Eventually, she took me by my 
shoulder and turned me around and here was my boyfriend who had arrived 
during the night and had made camp at a tennis court of a family by the 
name Erinches, right? Many years later we met the Erinches, that is to 
say we met their son and daughter-in-la",neutral,0.293608695,4
camp,"ong again. And Tracy said, My God, am I happy that you're back. We are 
going to see that you are going to go to somewhere else where you can out 
of camp. I have connections, and we work on it. I don't want to set your 
hope too high, but you can prepare your parents that eventually you will 
be as a y",joy,0.8796757459640503,3
camp," there was at, as we arrived at, at the train station in Le Chambon-sur-Lignon, 
there were two fellows there waiting for us. They came from, 
from a camp. They came also from a camp, from, they were Spanish and they 
had sleds. It was snow there, and they had sleds, and we put our luggage 
on, and we m",fear,0.7300647497177124,2
camp," at, at the train station in Le Chambon-sur-Lignon, 
there were two fellows there waiting for us. They came from, 
from a camp. They came also from a camp, from, they were Spanish and they 
had sleds. It was snow there, and they had sleds, and we put our luggage 
on, and we marched to Maison des Roches.",fear,0.8496561646461487,2
camp,"rs said, oh, we have so many volunteers coming 
in the camps, but what we miss would be a village who accepts to take 
those who are rescued from the camp, because it is dangerous, and the 
people do not want to take them in. Is your village ready to do such a 
thing? Then my husband came back, and it w",fear,0.4860498607158661,2
camp,"oung people, and he was arrested, this is Daniel Trocme, by the 
Gestapo, and never came back.

He finished his life in Majdanek. It was an executing camp in northern 
Germany. So, the Quakers decided to help also with money, to open a house 
for those children.

And it was decided that seven of them wo",anger,0.38497018814086914,0
camp,"ould not know where to sleep. They tried to go into houses, but, 
you know, two boys alone, running around in the countryside. They came 
back to the camp.

It was better than nothing. And so, the whole bunch could come, and they 
came, but they did not go to the crickets. The crickets were younger 
chi",fear,0.7316563725471497,2
camp,"spy 
was too small.

They had to have a bigger Guespy later. And among those seven children 
was Hanne Hirsch. She was already around 17.

And in the camp, she got acquainted with another boy, a boy who came also 
from Germany, and who was taken because he was a Jew. And there he was in 
Gurs, and both ",fear,0.3479660153388977,2
camp,"immediately, not as soon as Hanne. And Hanne came to 
Le Chambon-sur-Lignon, and she corresponded with Max. One day she heard that the 
people of the camp of Gurs were moving, and they were taken to Germany 
again.

This meant destruction, this meant Auschwitz and all the other terrible 
camps. So she a",fear,0.716219425,2
camp,"ers 
were interested, had no place to go. Because people didn't want them.

It was even more dangerous, perhaps, to take those who were already in a 
camp than to take those who were hiding by themselves and coming by 
themselves. Because we had also that kind. Those who could escape from 
Germany and w",fear,0.8214085698127747,2
camp,"u don't know what 
happened afterwards so you cannot say when you rescue somebody that he 
was rescued for all his life and when they ran away from a camp or from a 
place they do not consider themselves rescued they jump from one place to 
the other but in Le Chambon-sur-Lignon it was a safe place to s",fear,0.6264625787734985,2
camp,"Germany and it is true that a few weeks after they 
were out they remained there only 6 weeks not even 2 months anyhow, after 
they get out of it the camp was closed, everybody went to Germany you 
know that they refused to sign a paper coming out of it, remember that 
and when they refused the Lord May",anger,0.6294445395469666,0
camp,"d phoned to him that he had done what he could to take them 
out but after his refusal they had been put in a bad position and that he 
knew that the camp was going to Germany and that he wanted to be 
protected in my point of view that I knew that it was that what they did 
was very dangerous and that ",fear,0.8239325284957886,2
camp,"hat if they arrested him, then he would 
already be arrested, and the Germans could not arrest him. He was told 
nothing. He was put in an internment camp near Limoges in southwestern 
France. He was only there six weeks. Only six weeks, something like six 
weeks, because by then there was enough commot",fear,0.6255283951759338,2
camp,"then there was enough commotion. It was towards the 
second half of the war. There was enough commotion and the activities 
that my father had in the camp with his friends, because he was arrested 
with his colleague who had the same beliefs, Pastor Edouard Theis and 
with Monsieur Darcissac the headmas",anger,0.6109254360198975,0
camp,"ey talked to the other inmates about the 
situation of the land and what really was going on, and pretty soon they 
became more of a hindrance in the camp than anything else, and they were 
liberated. Also because there was some pressure from the outside. I 
understand that pressure came from as far as ",fear,0.45949864387512207,2
camp,"any, and Majdanek, the whole group, the whole group. I would say 
maybe 30. We knew that if the SS arrested people, they were going to 
extermination camp. By then, the news was really out. Yes, we knew that 
they were doomed. Yeah, we knew that they probably were doomed. The 
community reacted with hor",fear,0.3927152752876282,2
church,"he wanted to teach me. Now you're warm. See, now you're warm.

She wanted me to be tough, I guess. You know, she wanted us to be tough.

There was no church, no religion, no mention of anything. She had to know 
we were Jewish. She had to know, because she was getting money from an 
organization.

She kne",disgust,0.5147523283958435,1
church," on the part of the 
population was so great - we always had good relations with Pastor 
Trocmé.  He also continuously sent a representative from the church 
congregation and from the community to our discussions, and he searched 
all over for ways for us to get things that we needed.  That is how we 
wer",neutral,0.5599353313446045,4
church,"gainst the French Youth Minister, (Georges) Lamirand, who had come to 
Le Chambon-sur-Lignon on August 15.  They handed him a protest letter and 
the church ministers also gave him a letter voicing their concerns that 
the young people were no longer safe.  These were accepted, but nothing 
changed much. ",anger,0.5737068057060242,0
church,"ugees, for the children, but also 
the adults, and a common victory for the work of those who were there for 
the children such as the citizenry, the church ministers.  So, these were 
some impressions from 1942. 
 
The Huguenots were a minority.  They had to defend themselves, and there 
is also simply t",neutral,0.6078619956970215,4
church,", supported by 
certain people, and Pastor Trocmé was a conscientious objector - he 
listened only to his conscience.  He couldn't simply do what his church, 
whose employee he was, ordered or commanded.  He couldn't accept what the 
government ordered; he simply had to follow his conscience and that told",anger,0.37535908818244934,0
church,"cmé.  He was committed to these common human ideas 
and values and that is how he had to live.  As a result, he occasionally 
'banged heads' with his church just as we also sometimes disagreed with 
our organization, that is, with the functionaries who had to hold the 
organization together. 
 
Well, he e",neutral,0.3936477303504944,4
church," said ""The peace that was concluded is no 
honorable peace; we cannot simply accept it.""  And so, although he didn't 
ask the people to revolt in the church, he did encourage everyone to do 
his own thing, to have faith and to know that he is not alone.  That gave 
the people strength, as they quietly wen",joy,0.3459280729293823,3
church,"urage everyone to do 
his own thing, to have faith and to know that he is not alone.  That gave 
the people strength, as they quietly went out of the church and knew, 'We 
are together and together we are strong.' 
 
He helped, and his wife, everyone there, and the people from the aid 
Organizations. They",joy,0.3689502775669098,3
church,"so participated in the Christmas 
celebrations in the village.  I myself conducted the village choir to 
some extent and also played the organ in the church at one time.  The 
chorus members were, for instance, the butcher, the hardware store owner, 
the coal man, the vegetable seller and the grocery man.",joy,0.9325041770935059,3
church,", many 
different religions, among the youth groups.  They were represented as 
groups and they celebrated Christmas as part of a group in the large 
church community in the village. 

There were further distinctions here.  The children who could go home 
also had many problems, but they always had a cont",joy,0.7604189515113831,3
church,"winter and 
the pursuing French soldiers probably said, well let him croak up there. 
Nobody can live up there anyhow. But they survived and in their church 
services and in their, what do they call it, they have a song that they 
sing which is sort of reminiscing or singing about their origin and their 
",neutral,0.5118476748466492,4
church,"
And to the left of Daniel Trocme, or to his right, you see another adult. 
And that is pastor Theis, who was the assistant Pastor at the Protestant 
Church in the Le Chambon-sur-Lignon. I am just barely visible. My face is 
obscured by the shadows, the shadow cast by the tree. I'm just to the 
right of t",neutral,0.7226079106330872,4
church,"ant pastor by the name 
of Trocme. He and his wife and the children lived, of course, in the, in 
the, what do you call the house that belongs to the church, where they 
live? 
And there were 5,000 villager there. And somebody had heard that someone 
in that village would hide them. So all of a sudden, on",surprise,0.6835864782333374,6
church,"'re hiding them. We can't do that. 
So the pastor took a whole bunch of people, there were 5,000 in that 
village, and put them in a big place in the church and talked to them 
and said to them, now, look. Our duty is to save these people. If they 
came to us, it's because there is no other place to go to",anger,0.447781503,0
church," persecuted 
themselves, knew what persecution means. And the pastor, who was a very, 
how could I say, non violent man, and he preached from the, in church, 
Love thy neighbor as yourself. He is the one who was influential to the 
villagers, and the villagers themselves, all they knew was religion. They ",disgust,0.5057652592658997,1
church,"explanations that we 
should find Protestant ministers. If you can't find the Protestant 
minister, go to the Catholic local priest. So I went to the church. 

""In Le Chambon-sur-Lignon, what prompted these people to help?"" And they 
thought this was, I don't know what. And we tried to explain to them tha",fear,0.48869073390960693,2
church,"can you 
remain calm in the face of what was going on? Or what I had just 
experienced? So that was my confrontation with the head of the Protestant 
Church. 
 
Next? Well, then we went into hiding. That was after my confrontation. 
Pastor Trocmé was very upset that day with me when I came back that I did",fear,0.8932381868362427,2
church,"ce, in Le Chambon-sur-Lignon, that if we 
need help we should look first for a French minister's. If there are no 
French pastors, go to the Catholic Church, Protestant ministers. If we 
couldn't find Protestant ministers, go to the Catholic Church. 
﻿My name is Fanny Pariente Yankelevich.

So I wanted to",fear,0.7573539018630981,2
church,"er's. If there are no 
French pastors, go to the Catholic Church, Protestant ministers. If we 
couldn't find Protestant ministers, go to the Catholic Church. 
﻿My name is Fanny Pariente Yankelevich.

So I wanted to see my mother, but we got in touch with, with the WIZO, 
and I couldn't go to Le Puy yet be",sadness,0.7003358006477356,5
church,"Le Chambon-sur-Lignon is a little town in the middle of France, 
and people that live there are mostly Huguenots, a splinter group of the 
Protestant church.

I got out of Rivesaltes by train. No one stopped us, as everybody got the 
paper, Sauf-Conduit. That's a pass, free pass to go through, nobody, or ",neutral,0.3597314953804016,4
church," and 
they, in turn, they are instructed by Mr. and Mrs. Trocme. Pastor Andre 
Trocme. And his wife Magda Trocme They, he was the, the clergy of the 
church in, in Chambon-sur-Lignon, and when you go to the church, it's on 
top, on the, at the entrance, it's written Aimez les un les autres, which 
means L",neutral,0.6972439885139465,4
church,"Trocme. Pastor Andre 
Trocme. And his wife Magda Trocme They, he was the, the clergy of the 
church in, in Chambon-sur-Lignon, and when you go to the church, it's on 
top, on the, at the entrance, it's written Aimez les un les autres, which 
means Love your neighbor as, as self. And that's how they, how t",neutral,0.6575522422790527,4
church,"ad meaning and hope.

Aimez les un les autres means Love your neighbor as ourselves. And that 
is the, the idea of what Pastor Trocme preached in His Church, and 
consequently, Chambon-sur-Lignon sheltered 5000 Jews during the time of, 
during the period of two years. There were people that sheltered Jews",joy,0.6158870458602905,3
church,"d wine, the French people. And there I 
stayed for four months. And that woman was very Catholic, and in the 
beginning she didn't bother me to go to church. But afterward, she one 
time, I remember she got up and she said, Esther, you coming with us? I 
say, where? She say, you're going today to the chur",neutral,0.4419845640659332,4
church,"urch. But afterward, she one 
time, I remember she got up and she said, Esther, you coming with us? I 
say, where? She say, you're going today to the church, they call it 
Eglise. I said, you know I'm not going. I cannot go. I'm Jewish. So she 
says, but when I took you, I thought you will change your min",fear,0.5355805158615112,2
church,"ng. So she was 
very upset. She said, I did, I saved, I tried to save you for the name of 
Jesus. But I remember that I didn't, never went to, to the church. And 
she used to, they used to go the whole family there. And she used to say, 
when I come back, I want you to clean the house and wash the floors.",anger,0.4130915105342865,0
church,"tion, when the 
American came down there, that's the time that we went.

You know, I did, the fact that I never changed, that I didn't want to go 
to church with that woman, shows that I was strong in my belief. Because 
my father really installed in us God and God and God and shul and Yiddish 
and, you k",fear,0.4588576555252075,2
church,"to say, No, yeah, 
it's my boyfriend. It's not my brother. But it was eating me really up. I 
mean, it was very, very hard. Every Sunday, we'll go to church, every 
Sunday. But I never, never took the communion. That's I mean, I never 
took, ever. But I was there every Sunday to church, and nobody asked m",fear,0.3618136942386627,2
church,"Sunday, we'll go to church, every 
Sunday. But I never, never took the communion. That's I mean, I never 
took, ever. But I was there every Sunday to church, and nobody asked me 
why I didn't take the communion. That's mean, you know the host, 
communion. I have to say, I like it. I like it very much beca",neutral,0.29020512104034424,4
church,"he population of Le Chambon-sur-Lignon when they got a 
minister like my husband who was a conscientious objector who was not 
liked very much by the church but they wanted to have him not because he 
was a conscientious objector not because they were sharing his ideas 
completely but because he was a str",anger,0.45664963126182556,0
church,"ne 
among what has to be done and what has not to be done we disobeyed the 
government surely we did how long can you disobey the government or to a 
church because the French church condemned the conscientious objectors 
but didn't want them as ministers so how far can you go so it is very 
difficult and",fear,0.5172943472862244,2
church,"one and what has not to be done we disobeyed the 
government surely we did how long can you disobey the government or to a 
church because the French church condemned the conscientious objectors 
but didn't want them as ministers so how far can you go so it is very 
difficult and when you ask me how did y",fear,0.6453161835670471,2
church,"e door was big and she was a little woman so even opening 
her arm they could pass without her and she said and then it rained and 
it was inside the church they were outside and they were all wet and they 
left so this was a funny story to tell in the village everybody laughed 
and when you laughed for t",joy,0.8537219762802124,3
church,"
a help and then also religiously, my husband was a protestant minister, 
but different from the others, as long as he didn't obey to the 
protestant church who disapproved completely the conscientious objectors 
and he never gave up and he had the opportunity to go in places that had 
been interesting fo",anger,0.44489267468452454,0
church," 
and he never gave up and he had the opportunity to go in places that had 
been interesting for him to go, not for the money, because in the French 
church all the ministers are paid the same very little. 

the character of the children we always agreed yes to bring them up as 
our belief were because my",fear,0.23197175562381744,2
church,"te primitive, as if from the Middle Ages, still 
carried over from the Middle Ages.

My father was invited there to be the minister of the Protestant church 
in Le Chambon-sur-Lignon.  He was looking for a new church. They were 
looking for a minister, and although they didn't go all the way with his 
pac",fear,0.3112039268016815,2
church,"r from the Middle Ages.

My father was invited there to be the minister of the Protestant church 
in Le Chambon-sur-Lignon.  He was looking for a new church. They were 
looking for a minister, and although they didn't go all the way with his 
pacifist convictions, they said they would accept him because t",joy,0.5666307806968689,3
church,"man history. It's 
at the time of the First World War that people really became aware of 
that stand, and they feared it a little bit. The Protestant church feared 
people who had beliefs or an attitude that was different from the run of 
the mill type of belief. So he was somewhat distrusted by the churc",fear,0.8410914540290833,2
church,"hurch feared 
people who had beliefs or an attitude that was different from the run of 
the mill type of belief. So he was somewhat distrusted by the church, by 
the church, and he certainly wouldn't have been considered as a minister 
in one of the large Protestant churches in a main city prior to World ",fear,0.7896700501441956,2
church,"ople who had beliefs or an attitude that was different from the run of 
the mill type of belief. So he was somewhat distrusted by the church, by 
the church, and he certainly wouldn't have been considered as a minister 
in one of the large Protestant churches in a main city prior to World War 
Two. 

Yes,",disgust,0.900629461,1
church,"inly wouldn't have been considered as a minister 
in one of the large Protestant churches in a main city prior to World War 
Two. 

Yes, I did attend church and listen to my father, but I don't have a real 
recollection. I was too young. I went because the whole family went, it 
was our lifestyle. It was,",fear,0.5446524024009705,2
church,"ws didn't come in and knock on any 
door. There was always a point of reference. I'm sure they would start 
first with our house or with the Catholic Church, you know. But very 
soon, other names became known, but they didn't knock on any door. They 
didn't get off the train and take the first door and kn",neutral,0.5379124879837036,4
woods,"
And school was good, and there were a lot of children. But there, it was 
a rough time. And we still did not, when we started, we used to go in the 
woods and pick mushrooms and things.

And we used to see all this activity. Men running with rifles. And one 
day, I remember, we were standing on top of t",fear,0.5814424753189087,2
woods,"After 20 minutes, they said 'So, 
now we must get back,' and went back into the house and called 'Serge,' 
but Serge had already disappeared into the woods, and he remained there. 

We usually had some idea where those in hiding were, and we searched for 
them, or we took a group of children through the ",fear,0.9234663844108582,2
woods,"st people. So my brother and I left. Who 
told us, I don't know.  But the word got around that we better not be at 
the place. So we went up into the woods, you know, we used to play like 
crazy in the woods, we did cabanas. It was for a little girl from the 7th 
arrondissement, an incredible liberation,",fear,0.2895953059196472,2
woods," don't know.  But the word got around that we better not be at 
the place. So we went up into the woods, you know, we used to play like 
crazy in the woods, we did cabanas. It was for a little girl from the 7th 
arrondissement, an incredible liberation, you know, becoming a farm girl, 
telling the dog to",fear,0.40687811374664307,2
woods,"elling the dog to go chase after a cow, and you know, it was totally 
unexpected. So we left the farm, just my brother and I, I guess, went 
into the woods, and, you know, we played, and stayed, and we got bored, 
so we came back to the farm. Nothing happened. The Germans didn't go as 
far as we were. Bu",fear,0.6185449361801147,2
woods,"ext day. Our stay occasionally would be interrupted, our 
activities would be interrupted by suddenly someone saying, ah, we're 
going to go into the woods for a hike and at the time, I didn't know the 
reason why and this is something that I found out later on, periodically 
the police would tip off peo",fear,0.8194857835769653,2
woods,"hat are hidden up in your village, get them out. So, they 
didn't tell us the reason, they just told us, we're going to go and pick 
mushrooms in the woods or if it wasn't mushrooms season or we're going to 
go for a nature hike, a little walk and sometimes we would stay in the 
woods for six hours, eigh",neutral,0.5215978622436523,4
woods,"k 
mushrooms in the woods or if it wasn't mushrooms season or we're going to 
go for a nature hike, a little walk and sometimes we would stay in the 
woods for six hours, eight hours or something like that and then we would 
come back to the house and everything was fine and dandy. We didn't know 
what w",fear,0.6761358380317688,2
woods," stupid, okay. But, I had a good time. Okay, I mean, there 
wasn't that much food but we had buddies, friends. We could go out 
explore things in the woods, pick mushrooms, pick blueberries, pick wild 
strawberries, we could run down to the brook and bath in the brook. There 
were as a matter of fact, th",joy,0.3759743869304657,3
woods,"nd every so often, we would be told 
to suddenly leave the classroom or leave our home, Les Grillons, and go 
pick mushrooms. Go, everybody, into the woods. Later on we learned that 
when that happened, it was the result of an anonymous phone call to the 
leadership in the village, warning them that ther",fear,0.862151027,2
woods,"ge, warning them that there would be a raid, and 
that they were coming out to hunt for Jews or illegal residents there. 
And we would be kept in the woods until the all clear signal was given, 
and we would then come back into town. 
During that period, they then also provided us with false identificati",fear,0.9620052576065063,2
woods,"t be looking out for us because Monsieur Bohny always seems 
to know when there is going to be a roundup, and he sends all of us Jewish kids into the woods to 
hide until the gendarmes have gone. 
This place is practically paradise, except for the roundups.
Age 17, September 1942, Le Chambon-sur-Lignon, ",fear,0.6343217492103577,2
woods,"ake anybody from here. And he stood 
his ground. And so they left. They said, we come back. So meanwhile, all of 
us Jewish children went up into the woods, middle of the night. And we had 
one man, a, a, a young fellow, at that time. He guided us up to the woods. 
And we were stay, we slept in the woods",fear,0.8064616322517395,2
woods,"l of 
us Jewish children went up into the woods, middle of the night. And we had 
one man, a, a, a young fellow, at that time. He guided us up to the woods. 
And we were stay, we slept in the woods for a day or two. They brought us 
food. And we, people saw, they came, climbing mountains or whatever they",fear,0.9325242638587952,2
woods,"woods, middle of the night. And we had 
one man, a, a, a young fellow, at that time. He guided us up to the woods. 
And we were stay, we slept in the woods for a day or two. They brought us 
food. And we, people saw, they came, climbing mountains or whatever they were.  
We don't know who they were. They",fear,0.7159977555274963,2
woods,"he Gestapo, they tried 
to arrest us, and there was a man with the name of Auguste Bohny, who was 
Swiss. He held them off, and he sent us out in the woods. We stayed there 
overnight and all day. And then the villagers got together and were 
hiding a lot of us Jewish children and adults. I knew what the",fear,0.6049911975860596,2
woods,"s very hard. Again, because we had no heat. Water had to be 
pumped by hand. The pump froze in. It meant we had no toilet. We had to 
go out into the woods, which was not very pleasant, especially at night. 
Right. The boys had it easier. They opened the window. Not so lucky for 
the girls. But we all su",sadness,0.3292556703090668,5
woods,"is correct and you make sure that they are 
not going anywhere.""  After they had cleared out and daybreak came, we 
left in a hurry and went into the woods and were all day long in the 
woods and were picked up in the early evening and were dispersed to 
various homes. And I stayed actually on two differ",neutral,0.7017972469329834,4
woods,"ey are 
not going anywhere.""  After they had cleared out and daybreak came, we 
left in a hurry and went into the woods and were all day long in the 
woods and were picked up in the early evening and were dispersed to 
various homes. And I stayed actually on two different farms for a total 
of about four",fear,0.42141205072402954,2
woods,"ouse. She wanted to run away, no dice. She was nailed, well; she came 
back into the house. They didn't take her. As morning broke, we went into 
the woods and disappeared. We just disappeared. We were all day long in 
the woods and evening time people came around and picked us up and 
brought us to vari",fear,0.8426821827888489,2
woods,"ck into the house. They didn't take her. As morning broke, we went into 
the woods and disappeared. We just disappeared. We were all day long in 
the woods and evening time people came around and picked us up and 
brought us to various farms. We were totally separated from one another. 
There was one gir",fear,0.8583884239196777,2
woods,"n away 
through the window. Well, it wasn't, it was not on the first floor, it 
was underground. They jumped through the window and escaped into the 
woods. And when I came back, everybody was awake, crying, yelling, and 
they arrested Mr. Trocme. You know, they even told it through the British 
Broadcas",fear,0.7644006609916687,2
woods,"nd they were told in 
that direction, but it was, at that time, there were not many houses in 
that place. There were a few houses, and then came the woods afterwards.

So he walked in that direction, and then there was no light anymore. He 
didn't see anything. Now the village is much bigger, and you ha",surprise,0.5314443111419678,6
woods,"nobody should know where he was. And he didn't know where he was. And 
if he looked a little bit outside in the evening, what did he see?

Trees. And woods. No village.

And not the name of those people. And he was given a book. They had not 
many books.

They had only one book. And it was the New Testam",surprise,0.49387621879577637,6
woods," left, and she went to Tence. This is a nearby 
little city, and eight kilometers only far from there.

But she didn't take the road. She went to the woods, not to be seen. And 
when she arrived there, she had enough money to take the bus.

She took a bus, and went down the road valley. And then from one",fear,0.7090607285499573,2
woods,"call someone from the 
underground army and let it be known that there might be some police 
action and it would be safer for people to vanish in the woods. Which 
they did. One raid took place towards the end of the war, which did not 
come through Le Puy, I don't believe. It was really an SS raid, and ",fear,0.8566790223121643,2
bus," sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not",fear,0.7976219058036804,2
bus,"'t think that there is an answer right now either that is hundred 
percent. But one of our colleagues was caught by the French police and 
put into a bus in order that he be transported into a camp or we didn't 
know where of course. And he was all of a sudden released. And of course 
he jumped from th",surprise,0.7208830118179321,6
bus,"n order that he be transported into a camp or we didn't 
know where of course. And he was all of a sudden released. And of course 
he jumped from the bus and disappeared but the, we all had theories on 
why this had happened and his theory was is because he was so young, he 
was 12 years at the time. A",surprise,0.7040084004402161,6
