other_French_Locations,LAT,LON,ALT,Context,label,score,label_numeric
Puy,45.04366,3.88523,640," des SS, il y avait une 
sorte de coexistence. Puis ensuite, ils ont abandonné tout de même. 
Voyant les progrès de la résistance, mais je ne sais pas quand, ils ont 
quitté leur hôtel de convalescence pour se replier sur le Puy qui 
était.

Au Puy, il y avait comme commandant, il y avait un Autrichien. Et quand 
cet Autrichien, en septembre 1944, s'est rendu aux forces de l'armée 
secrète, il a dit à un autre chef, alors militaire, qui lui était un",neutral,0.9638567566871643,4
Puy,45.04366,3.88523,640,"une 
sorte de coexistence. Puis ensuite, ils ont abandonné tout de même. 
Voyant les progrès de la résistance, mais je ne sais pas quand, ils ont 
quitté leur hôtel de convalescence pour se replier sur le Puy qui 
était.

Au Puy, il y avait comme commandant, il y avait un Autrichien. Et quand 
cet Autrichien, en septembre 1944, s'est rendu aux forces de l'armée 
secrète, il a dit à un autre chef, alors militaire, qui lui était un 
Juif, qui s'appela",neutral,0.9651215672492981,4
Puy,45.04366,3.88523,640,"er, qu'il y avait. Et 
donc, il n'avait pas bougé. Et il connaissait effectivement beaucoup de 
choses sur la résistance aux Chambon-sur-Lignon.

Donc il y avait une sorte de consensus entre les Allemands de la 
Wehrmacht au Puy et la résistance aux Chambon-sur-Lignon. Bien, je suis 
entré dans cette saisine. Nos premiers actes, de façon assez 
extraordinaire, étaient désormais les gendarmes de la région.

Les gendarmes français. Pas les Allemands, ",neutral,0.9795661568641663,4
Puy,45.04366,3.88523,640,"occupais pas.

Par contre, d'autres camarades ont attaqué la gendarmerie et ont fait 
prisonner les gendarmes. Et puis, nous avions mis, quand nous sommes 
arrivés à Montfaucon, où il y a une route directe Saint-Étienne à le Puy, 
on nous a dit, attention, les Allemands vont arriver. On a prévenu qu'une 
colonne allait passer.

Alors, on a mis deux sentinelles au carrefour, sur la route de Saint-
Étienne à le Puy. Et puis, on est repartis, ayant cha",anger,0.4547692537307739,0
Puy,45.04366,3.88523,640,"une route directe Saint-Étienne à le Puy, 
on nous a dit, attention, les Allemands vont arriver. On a prévenu qu'une 
colonne allait passer.

Alors, on a mis deux sentinelles au carrefour, sur la route de Saint-
Étienne à le Puy. Et puis, on est repartis, ayant chargé nos gendarmes, 
on part. On fait quatre kilomètres, et nos chefs disent, nom d'un chien, 
on a oublié nos sentinelles.

Alors, on est repartis en marche arrière. Heureusement, eux avai",anger,0.3863196074962616,0
Puy,45.04366,3.88523,640,"ard a voulu que mes grands-parents habitaient à 150 
kilomètres de là où nous étions arrivés nous, une des soeurs de ma mère 
habitait à 8 kilomètres de là où nous étions arrivés, et la deuxième 
soeur de ma mère habitait au Puy, qui était donc à 40 kilomètres, ce qui 
fait que les trois soeurs de ma mère, elles étaient trois soeurs, donc 
les trois se sont retrouvées je dirais dans un mouchoir de poche, les 
grands-parents 150 kilomètres plus loin,",sad,0.610381007,5
Puy,45.04366,3.88523,640,"re pour avoir l'autorisation de la préfecture il fallait faire d'abord 
la demande par le cadenas de la mairie.

Il y avait un grossiste sur place avec qui nous avions de très bons 
contacts. Par contre, au chef-lieu donc au Puy, il y avait le président 
du conseil général d'avant-guerre, celui qui était l'ancien député et qui 
était un pétaniste, donc un collaborateur. C'était quelqu'un qui avait 
été concurrent de mon père avant-guerre.

Et donc q",neutral,0.9767876267433167,4
Puy,45.04366,3.88523,640,"rères, qui étaient deux frères célibataires ça a été 
les premiers qui ont été arrêtés je vois encore les gendarmes quand ils 
sont venus avec une traction avant Citroën à l'époque pour les arrêter et 
qui les ont emmenés au Puy par la suite j'ai pu savoir que ces deux 
frères avaient pu s'évader et en plus ils avaient pu faire la preuve que 
leur mère n'était pas juive ce qui fait qu'ils n'ont pas été envoyés 
directement à Drancy mais qu'ils avaie",neutral,0.8020825982093811,4
Puy,45.04366,3.88523,640,"ue ces deux 
frères avaient pu s'évader et en plus ils avaient pu faire la preuve que 
leur mère n'était pas juive ce qui fait qu'ils n'ont pas été envoyés 
directement à Drancy mais qu'ils avaient été d'abord emprisonnés au Puy 
ensuite il y avait un monsieur aussi qui était là qui s'appelait Reis qui 
était originaire de Nuremberg sa femme c'était une chrétienne une blonde 
on voyait tout de suite qu'elle n'était pas juive quand on la rencontrait ",neutral,0.8801506757736206,4
Puy,45.04366,3.88523,640,"m de Gallet, si vous 
permettez, avec les faux papiers.

Il m'a dit, pas de problème, pour moi, vous êtes Gallet. Mais pour passer 
le bac, je vous présenterai à Clermont-Ferrand, alors que tous les élèves 
passent le bac au Puy, au Puy qui était le chef-lieu de la Haute-Loire. 
Vous, vous irez à Clermont-Ferrand.

Et je vous inscrirai sous votre vrai nom. Alors très bien, j'étais donc 
Marc Gallet, et parfaitement intégré à cette société du Chambon",neutral,0.9389160871505737,4
Puy,45.04366,3.88523,640,"let, si vous 
permettez, avec les faux papiers.

Il m'a dit, pas de problème, pour moi, vous êtes Gallet. Mais pour passer 
le bac, je vous présenterai à Clermont-Ferrand, alors que tous les élèves 
passent le bac au Puy, au Puy qui était le chef-lieu de la Haute-Loire. 
Vous, vous irez à Clermont-Ferrand.

Et je vous inscrirai sous votre vrai nom. Alors très bien, j'étais donc 
Marc Gallet, et parfaitement intégré à cette société du Chambon-sur-Lig",neutral,0.9515432119369507,4
Rouen,49.44313,1.09932,21,"istoire. Il y a d'ailleurs une plaque, à l'entrée du Chambon-sur-Lignon 
maintenant, il y a une plaque en Yiddish, ou en Hébre, je ne sais 
pas trop, qui conmémore les événements.

﻿Oui, je m'appelle Aaron Guzy. Je suis né à Rouen dans la Loire en France 
en 1937, le 11 mars 1937 précisément.

Et c'était en novembre. Dès décembre, quelques semaines plus tard, mes 
parents m'ont mis en sûreté en premier. Comme j'étais le plus jeune, 
c'est moi qu'on a ",neutral,0.9769902229309082,4
Rouen,49.44313,1.09932,21,"n fait, il se trouve que parmi ces enfants, il y avait d'autres petits 
juifs. Mais on ne le savait pas. Je ne le savais pas.

Ce qui est intéressant, c'est que presque 50 ans plus tard, en discutant 
avec un cabaret juif de Rouen qui a 2 ans de plus que moi, qui s'appelle 
Maxime Friedlander, nous discutions de la guerre et nous savions que nous 
avions été cachés tous les deux au Chambon. En discutant, nous avons 
découvert que nous avions eu la mêm",neutral,0.9651676416397095,4
Rouen,49.44313,1.09932,21,"vait quand 
même des produits frais.

Donc la nourriture n'était pas un problème, mais ceci dit, les paysans 
étaient quand même pauvres, ce sont des gens pauvres, c'est une région 
pauvre.

Et donc mon père est redescendu à Rouen, prendre en cachette, remplir 
deux valises de pulls, de vêtements, dans l'atelier, dans le stock de la 
bonnetterie, il l'a remonté avec lui au Chambon-sur-Lignon, et qu'il 
distribuait aux paysans, c'était un petit peu du ",neutral,0.9176817536354065,4
Rouen,49.44313,1.09932,21,"c je n'ai pas du tout 
le souvenir d'avoir vu défiler, par exemple, les américains ou les 
français ou les anglais.

Mais donc le pays était libéré. Donc on a fait rapidement les 
préparatifs. On est rapidement redescendus à Rouen, en prenant toujours 
des petits trains.


----
C'est un peu normal, parce que c'est quand même une période terrible qui 
m'a marqué, bien que, moi, personnellement, je n'ai pas vu de violence de 
mes yeux.

Je n'en ai pas b",sad,0.7723526358604431,5
Rouen,49.44313,1.09932,21,"et puis on s'est retrouvés finalement dans ce petit village il 
y avait on était trois familles juives officielles enfin officielles qui 
se connaissions il y avait une autre famille juive qui était des gens qui 
venaient de Rouen mais alors cela nous les connaissions pas au départ 
mais ça nous semblait tout à fait des juifs et à l'école il y avait des 
petites filles aussi les prénoms qu'elles avaient nous faisait penser 
qu'elle vraisemblablement e",neutral,0.9769799709320068,4
Rouen,49.44313,1.09932,21," à Paris, 20e.

Moi j'ai senti vraiment les effets de la résistance quand j'étais dans la 
région de Chambon-sur-Lignon. 

Alors justement, nous avons débarqué dans la région de Chambon-sur-Lignon. 
Et les gens qui étaient à Rouen ont tout fait pour nous dissuader 
d'y aller parce que tous les gens de Rouen en général allaient là-bas. 
C'était une région à dominante protestante.

Et mon père avait beaucoup de flair, il a pu dénicher l'adresse et nous ",neutral,0.9020937085151672,4
Rouen,49.44313,1.09932,21,"ais dans la 
région de Chambon-sur-Lignon. 

Alors justement, nous avons débarqué dans la région de Chambon-sur-Lignon. 
Et les gens qui étaient à Rouen ont tout fait pour nous dissuader 
d'y aller parce que tous les gens de Rouen en général allaient là-bas. 
C'était une région à dominante protestante.

Et mon père avait beaucoup de flair, il a pu dénicher l'adresse et nous 
sommes partis là-bas.

Et nous sommes restés 18 mois dans la région de Chambo",neutral,0.9480014443397522,4
Sainte-Étienne,45.43389,4.39,529,"le pièce. Et j'avais monsieur Schmitt, qui a été 
bibliothécaire à la Bibliothèque nationale de Paris. Donc une élite 
intellectuelle protestante était au Chambon-sur-Lignon.

Je savais déjà que ma mère s'est trouvée près de Sainte-Étienne. Pourquoi? 
Parce qu'on l'avait libérée du camp des Gurs.

Et par petite étape, elle s'approchait du Chambon-sur-Lignon, en faisant 
le métier de femme de ménage ou de bonnete ouverte. Et c'est nous, mon 
frère et moi, qui n",neutral,0.9786645174026489,4
Sainte-Étienne,45.43389,4.39,529,"te étape, elle s'approchait du Chambon-sur-Lignon, en faisant 
le métier de femme de ménage ou de bonnete ouverte. Et c'est nous, mon 
frère et moi, qui nous sommes allés l'hiver 1942, la voir là où elle se 
trouvait près de Sainte-Étienne. Et là, nous avons décidé qu'elle allait 
nous rejoindre au Chambon-sur-Lignon.

Et je voudrais vous parler que nous étions suffisamment informés, mais 
mal informés, car ma mère a réussi à établir un contact via Lausanne, 
",neutral,0.9864208698272705,4
Sainte-Étienne,45.43389,4.39,529,"re sûre qu'il n'y ait 
plus d'Allemands nulle part.

Cet été, là, chez nous. Mais les autres années, il s'était caché. Il 
était caché dans la haute-loire, chez un paysan, dans la forêt.

Et justement, quand il est arrivé de Sainte-Étienne, en camionnette, mais 
tout seul. Un jour complètement inhabituel. Et de très loin, on était 
dehors.

On a entendu, nous enfants, on a entendu la camionnette arriver. De loin. 
Vite.

On s'est dit, il y a quelque chose. Mon",surprise,0.6849133968353271,6
Saint-Etienne,45.43389,4.39,529," aux juifs qui étaient persécutés. Très vite, 
les juifs sont arrivés, ça s'est su de bouche à oreille.

C'est comme ça que je me suis retrouvé en Noël, je m'en souviens très 
bien. Je suis monté avec ma mère, en passant par Saint-Etienne, en 
changeant de train, parce que les transports étaient très lents, très 
inconfortables. Nous avons passé la nuit dans une chambre, dans un hôtel 
du Chambon-sur-Lignon.

Et le lendemain, ma mère m'a amené chez une instit",sad,0.5576832294464111,5
Saint-Etienne,45.43389,4.39,529,", 
donc, il a arrêté de faire caca au lit, parce qu'il savait que j'allais 
venir le dimanche lui donner une fessée, je pense que par la suite, ça a 
dû tourner dans sa tête.


﻿Mon nom est donc Serge Nelken, et je suis né à Saint-Etienne, le 4 juin 
1924.

Et puis, ce qui a eu une importance après pour notre destinée, à partir 
de 1937, nous sommes allés en vacances dans des villages de Haute-Loire. 
Le premier village était Montfaucon, et puis en 1938, un a",neutral,0.9445171356201172,4
Saint-Etienne,45.43389,4.39,529,"mations un dimanche où 
nous nous promenions dans notre village. Nous avons rencontré, enfin mon 
père a rencontré sa petite cousine qui était venue en vélo avec son mari 
et puis sa belle-soeur plus un ami.

Ils venaient de Saint-Etienne pour passer le dimanche sur place. Donc 
nous nous avons rencontré et quand la situation est devenue difficile 
pour les juifs en ville donc la petite cousine de mon père est venue 
aussi résider avec nous dans cet endroit, ",neutral,0.9693320393562317,4
Saint-Etienne,45.43389,4.39,529," chacun ce bâton sur nos épaules et le pain se trouvant ce qui 
nous est aussi arrivé donc c'est que cette gouvernante qui était chez 
nous eu beaucoup de problèmes de santé elle avait été opérée d'abord une 
première fois à Saint-Etienne une deuxième fois elle était opérée à Lyon 
puis finalement elle est revenue dans un état épouvantable et ce qui fait 
qu'on a logé donc elle est venue loger chez nous avec nous parce qu'elle 
pouvait plus s'occuper de ma so",sad,0.9741577506065369,5
Saint-Etienne,45.43389,4.39,529,"s sur la route du Chambon-sur-Lignon 
donc de là où nous étions on avait une vue complète sur cette route j'ai 
vu passer les troupes en défilé constant qui descendait en direction de 
Tence et ensuite après ils allaient sur Saint-Etienne et Riom et pour 
nous je dirais c'était un soulagement et c'était un soulagement je dirais 
à plus d'un titre parce que plusieurs fois nous avons eu des alertes dans 
ce petit hameau où nous étions. Une fois on était venu no",fear,0.4820689857006073,2
Saint-Etienne,45.43389,4.39,529," essayer d'obtenir quelque chose 
parce que à l'époque les paysans c'était des gens très gâtés comme il 
fallait des tickets d'alimentation pour tout ce qu'on voulait manger et 
les gens des villes venaient aussi des gens de Saint-Etienne les gens de 
Lyon venaient s'approvisionner sur place et en général ils faisaient ce 
qu'on appelle du troc ils apportaient des objets et quand il y avait des 
gens qui travaillaient dans des usines ils apportaient des produ",neutral,0.9711369276046753,4
Saint-Etienne,45.43389,4.39,529,"e qui ne circulait pas tout le temps, 
qui circulait une fois le matin, une fois le soir.

Et les horaires, ce n'étaient pas des horaires très fixes, parce qu'il y 
avait une délimination qui était considérable, il allait de Saint-Etienne 
jusqu'à un endroit qui s'appelle Lamastre, et donc il fallait attendre 
qu'il passe. Et mon frère, qui était né au mois de février, donc devait 
faire sa bar mitzvah aux environs du mois de février. Et pour son 
apprentissa",neutral,0.9537611603736877,4
Saint-Etienne,45.43389,4.39,529,"llait contre les autres.

Et donc, il allait revendre en même temps que cette lingerie. Voilà, donc 
moyen de subsistance. Et puis donc, il allait travailler d'autres gens.

Et ensuite, il avait trouvé, acheté de la pluche à Saint-Etienne. Et il a 
commencé à faire des petits animaux en pluche aussi. 

Il y a une autre personne dont sa mère est morte sur place. Il y avait eu 
plusieurs juifs comme ça qui sont morts sur place pendant la guerre. Et à 
l'époque,",neutral,0.8259689211845398,4
Saint-Etienne,45.43389,4.39,529,"nce. Bon, ça c'était ce qui s'est passé 
sur place. 

﻿Mon nom est Etienne Weil, je suis né le 1er février 1937 à Lille dans le 
nord.

Donc il fallait nous éloigner, en tout cas mon frère et moi, nous 
éloigner à nouveau de Saint-Etienne. Or, c'est dans ce jardin d'enfants 
qui était tenu par une association qui s'appelait L'Aide aux Mères, M-E-
R-E-S, que ma mère a entendu parler du Chambon-sur-Lignon, en 1942, d'un 
village qui était à 60 kilomètres de Sai",neutral,0.9251123666763306,4
Saint-Etienne,45.43389,4.39,529,"nne. Or, c'est dans ce jardin d'enfants 
qui était tenu par une association qui s'appelait L'Aide aux Mères, M-E-
R-E-S, que ma mère a entendu parler du Chambon-sur-Lignon, en 1942, d'un 
village qui était à 60 kilomètres de Saint-Etienne.

Et je sais que mon père est allé en franc-tireur, a fait un voyage au 
Chambon-sur-Lignon pour voir ce que c'était, trouver des correspondants. 
Et il est revenu absolument emballé, étourdi par ce voyage, parce qu'il 
est ",joy,0.9879665970802307,3
Saint-Étienne,45.43389,4.39,529,"é des 
faux papiers, des.

Non, ce n'était pas tellement avec les éclaireurs, c'était avec un groupe 
qui se trouvait là. J'étais toujours en contact avec les éclaireurs, du 
fait que, si vous voulez, je les rencontrais ou à Saint-Étienne, ou à 
d'autres endroits, ou au Puy, ou à d'autres endroits, mais pas au 
Chambon-sur-Lignon même.

Et puis je n'étais plus sous le nom de Kalimovitsky, j'étais sous le nom 
de Jean-Charles Pierron, à l'époque.

J'avais chan",neutral,0.9766213297843933,4
Saint-Étienne,45.43389,4.39,529,"lques semaines plus tard, mes 
parents m'ont mis en sûreté en premier. Comme j'étais le plus jeune, 
c'est moi qu'on a caché en premier.

Alors, j'ai été caché au Chambon-sur-Lignon, qui est un petit village 
situé au sud de Saint-Étienne, dans le massif central. C'est un petit 
village qui a la chance d'être un peu à l'écart de tout centre industriel 
et des grandes routes, donc bien isolé. Et c'est un village qui est 
habité par une communauté protestante.
",neutral,0.9585808515548706,4
Saint-Étienne,45.43389,4.39,529,"une visite 
de son bureau.

C'était dangereux pour Les Sèches qui m'hébergeaient. C'était dangereux 
pour moi. Mais ça, c'était Le Forestier.

Et c'était tellement vrai que Le Forestier, un jour, est parti avec sa 
voiture à Saint-Étienne, ou ailleurs, je ne sais plus très bien, qui 
s'est fait arrêter par... et qui l'a pris en stop, des gens. C'étaient 
des résistants.

Ils se sont fait arrêter par une patrouille allemande un peu plus loin. 
Les résistants é",sad,0.38704821467399597,5
Saint-Étienne,45.43389,4.39,529,"t-à-dire qu'éventuellement, nous pouvions y aller pour 
les vacances de Pâque, par exemple. Ils n'avaient pas d'automobile, nous 
montions par le train, ou nous montions à bicyclette, ou par un autocar.

Et nous avons quitté Saint-Étienne. Nous n'avons pas vu les allemands 
arriver à Saint-Étienne en 1940. Et nous sommes partis dans l'appartement 
que nous avions loué à l'année à Tence.

Donc toute la famille est partie là-bas.

Alors, Tence se trouve, en Hau",neutral,0.974272609,4
Saint-Étienne,45.43389,4.39,529,"vacances de Pâque, par exemple. Ils n'avaient pas d'automobile, nous 
montions par le train, ou nous montions à bicyclette, ou par un autocar.

Et nous avons quitté Saint-Étienne. Nous n'avons pas vu les allemands 
arriver à Saint-Étienne en 1940. Et nous sommes partis dans l'appartement 
que nous avions loué à l'année à Tence.

Donc toute la famille est partie là-bas.

Alors, Tence se trouve, en Haute-Loire, à proximité d'Yssingeaux, qui est 
une sous-préfec",neutral,0.9638956189155579,4
Saint-Étienne,45.43389,4.39,529,"Et puis je suis parti en vacances et toujours en revoir, à Tence, 
toujours à Tence, retrouvant toujours tous mes amis et puis je suis 
redescendu au début de l'année scolaire.

Voilà comment nous avons quitté, en mars 1943, Saint-Étienne, pour 
regagner, toujours, notre petit logement de vacances à Tence, où toute la 
famille s'est installée, sauf moi, parce que, quelques mois avant, nous 
avions une domestique, nous avions eu, avant la guerre de 1939, une 
",neutral,0.6429634690284729,4
Saint-Étienne,45.43389,4.39,529,"moi, parce que, quelques mois avant, nous 
avions une domestique, nous avions eu, avant la guerre de 1939, une 
domestique protestante, dont les parents avaient une ferme en Haute-
Loire, et cette jeune femme est descendue à Saint-Étienne, et nous a dit, 
les dangers sont là, donc, les gens étaient conscients, dans ce moment, 
des dangers, et si vous arrive n'importe quoi, la ferme de mes parents 
vous est ouverte. Et donc, mes parents ont gagné le petit appa",neutral,0.8634520173072815,4
Saint-Étienne,45.43389,4.39,529,"n 1926.  Mon nom, dans la Résistance, était Serge Naudet. Naudet, 
ça correspond à des mouchoirs, donc, j'avais une fausse carte d'été, qui 
cette fois-ci n'était plus marquée du nom de juif, qui émanait de la 
préfecture de Saint-Étienne, par je ne sais quel mécanisme, mais ma carte 
m'avait été remise par la Résistance.

Mes parents, eux, avaient, après, en obtenu aussi de la Résistance, sans 
le croire, obtenu une fausse carte, mais autrement, là, ils avai",neutral,0.7595656514167786,4
Saint-Étienne,45.43389,4.39,529,"ais, ça y est, j'ai retrouvé le contact. J'ai 
dit, merveilleux, et je suis immédiatement reparti à bicyclette au 
Chambon-sur-Lignon, trouver Léon Eyraud, et à dire, monsieur, moi, 
maintenant, j'ai été dans la résistance à Saint-Étienne, mais maintenant, 
je veux une arme, je veux pouvoir me défendre. Et Léon Eyraud m'a dit, 
écoute, mon petit, pour l'instant, on n'a rien.

On n'a pas d'argent, on n'a pas de nourriture, on n'a pas d'armes, on n'a 
rien. Alo",sad,0.6273243427276611,5
Saint-Étienne,45.43389,4.39,529,"ion. Donc, je ne m'occupais pas.

Par contre, d'autres camarades ont attaqué la gendarmerie et ont fait 
prisonner les gendarmes. Et puis, nous avions mis, quand nous sommes 
arrivés à Montfaucon, où il y a une route directe Saint-Étienne à le Puy, 
on nous a dit, attention, les Allemands vont arriver. On a prévenu qu'une 
colonne allait passer.

Alors, on a mis deux sentinelles au carrefour, sur la route de Saint-
Étienne à le Puy. Et puis, on est repartis, ",anger,0.4437629282474518,0
Saint-Étienne,45.43389,4.39,529," arrivé, le 1er septembre, sont arrivés les blindés alliés, 
mais quand les blindés sont arrivés, la résistance française avait 
complètement libéré la route de l'intérieur, la route des Cévennes, 
depuis Nîmes jusqu'à Lyon. Saint-Étienne était libéré aussi. Il s'est 
passé, d'ailleurs, des exactions à Saint-Étienne avec des groupes plus ou 
moins incontrôlés, mais tout était libéré par conséquent.

de ce paysan qui m'a ouvert sa ferme, il savait qu'il pouvai",neutral,0.9728690385818481,4
Saint-Étienne,45.43389,4.39,529,"ndés sont arrivés, la résistance française avait 
complètement libéré la route de l'intérieur, la route des Cévennes, 
depuis Nîmes jusqu'à Lyon. Saint-Étienne était libéré aussi. Il s'est 
passé, d'ailleurs, des exactions à Saint-Étienne avec des groupes plus ou 
moins incontrôlés, mais tout était libéré par conséquent.

de ce paysan qui m'a ouvert sa ferme, il savait qu'il pouvait être 
exécuté par les Allemands si jamais je t'ai capturé. Il y a eu une chos",neutral,0.792064369,4
Saint-Étienne,45.43389,4.39,529,"s née en 1929, au Chambon-sur-Lignon. Ah ! Je suis la seule de la 
famille. Oui.

Mes parents y ont installé une maison de vacances. Et puis, ma maman, je 
suis née, avant que maman ait eu le temps de redescendre en ville à 
Saint-Étienne.

Voilà. Donc, je suis née au Chambon-sur-Lignon.

Ah ! Alors, mes parents y étaient montés pour sortir de la ville, en 
villégiature. Ça s'appelle en villégiature.

Voilà. Et puis, je suis née avant que maman ait eu le temp",neutral,0.9245216250419617,4
Saint-Étienne,45.43389,4.39,529," dimanche, mon père repartait en camionnette. Avec une camionnette. 
Il y avait des bancs derrière, dans la camionnette.

Et il y avait un tas de gens qui venaient sur la terrasse de mes parents 
pour partir en camionnette à Saint-Étienne pour redescendre en ville. 
Alors ça, c'est un souvenir très présent. Alors on voyait des tas de 
gens, on ne savait pas qui c'était.

Il ne fallait rien dire, il ne fallait pas, On n'avait rien vu. Il 
fallait continuer de ",sad,0.8054017424583435,5
Saint-Étienne,45.43389,4.39,529," sur tout ça, il ne fallait rien dire. C'était la 
loi.

Pas toute la guerre, parce qu'après, il y avait. Mon père se cachait. Mon 
père s'est caché à partir d'octobre 1943.

Tout a changé. Ma tante a été déportée. Arrêtée à Saint-Étienne, 
déportée.

Et mon père s'est caché. Nous on était au Chambon-sur-Lignon et ma tante 
était à Saint-Étienne.

Alors là, dans la famille, ça a été. Nos cœurs s'arrêtaient de battre. 
C'est curieux, hein ?

Vous jouez. Allez,",sad,0.9383388757705688,5
Saint-Étienne,45.43389,4.39,529," père se cachait. Mon 
père s'est caché à partir d'octobre 1943.

Tout a changé. Ma tante a été déportée. Arrêtée à Saint-Étienne, 
déportée.

Et mon père s'est caché. Nous on était au Chambon-sur-Lignon et ma tante 
était à Saint-Étienne.

Alors là, dans la famille, ça a été. Nos cœurs s'arrêtaient de battre. 
C'est curieux, hein ?

Vous jouez. Allez, continuez de jouer.

Mon père s'est caché. Ah oui, une grande période. D'octobre 1943 à 
septembre 1944.

Pa",sad,0.8120417594909668,5
Saint-Étienne,45.43389,4.39,529,"as. On passait 
comme.

Mais pas beaucoup dans la campagne quand même. Mais il fallait toujours 
se méfier. Dans le mot d'ordre, tu pédales. Oui.

C'est-à-dire que les classes terminaient tôt. Toutes les classes, on 
était à Saint-Étienne. Oui.

Mais en été, pour les vacances. On passait le mois de juin, pratiquement, 
au Chambon-sur-Lignon. 

Vous êtes allé au Chambon-sur-Lignon pour éviter le bombardement.

Beaucoup, beaucoup.

Maman et nous, nous étions be",neutral,0.9695619344711304,4
Saint-Étienne,45.43389,4.39,529,"aient beaucoup la résistance, et n'étaient pas 
ennemis des Juifs, au contraire, ils ont beaucoup caché les Juifs, ils 
ont beaucoup aidé à la sauvegarde des Juifs.

C'est donc en Haute-Loire, près du Massif Central, près de Saint-Étienne. 
C'est en France, dans les montagnes.

J'ai d'ailleurs quelques photos de cet endroit, si vous voulez les voir 
maintenant, ou tout à l'heure. Donc, à Chambon-sur-Lignon, j'ai eu la 
chance de pouvoir aller au collège. Je s",joy,0.853362501,3
Saint-Étienne,45.43389,4.39,529,"naissances de mes parents, de mon père tout au moins, 
des gens de Mulhouse, qui étaient aussi venus dans cet endroit, mais eux, 
ils étaient venus, je dirais, plus à titre de touristes, parce qu'ils 
avaient trouvé refuge à Saint-Étienne. Et ce sont des gens qui nous ont 
indiqué qu'il y avait aussi, donc, au même endroit, ce même village de 
Tence, il n'y a plus de canton, qu'il y avait un camp où se trouvaient 
des réfugiés juifs, pas des réfugiés, des réf",neutral,0.7797772884368896,4
Saint-Étienne,45.43389,4.39,529,"
J'avais oublié de vous dire qu'à partir de 1943-1944, mon père avait 
décidé aussi de gagner son argent d'une autre façon. Il a fabriqué la 
lingerie féminine, avec des tissus qu'il achetait chez des anciens 
fournisseurs à Saint-Étienne. La découpe était faite à partir de patrons 
de couture qu'on achetait en papier, qui étaient faits pour les gens qui 
voulaient fabriquer et faire leurs vêtements eux-mêmes.

Donc mon père achetait des modèles comme ça, et ",neutral,0.9708865284919739,4
Saint-Étienne,45.43389,4.39,529,". On 
vivait dans les bois, constamment dans les bois.

Et on était sévère, comme on peut l'être avec un enfant. Il y avait une 
discipline à observer.

Mais sinon, on avait une liberté totale, totale.

Alors, en tout cas de Saint-Étienne, oui, on y accédait. C'est 
extraordinaire que tu poses la question. Parce qu'il y a un personnage 
important qui était le train.

Donc, on prenait la ligne normale de Saint-Étienne jusqu'à Dunière, une 
petite ville, Dunièr",neutral,0.9562190771102905,4
Saint-Étienne,45.43389,4.39,529,"rté totale, totale.

Alors, en tout cas de Saint-Étienne, oui, on y accédait. C'est 
extraordinaire que tu poses la question. Parce qu'il y a un personnage 
important qui était le train.

Donc, on prenait la ligne normale de Saint-Étienne jusqu'à Dunière, une 
petite ville, Dunière. Et là, on changeait à Dunière. Et on prenait un 
train, si on appelle ça un train, petite ligne de campagne, qui 
rejoignait Dunière à.

Il allait jusqu'à Saint-André, je crois. B",neutral,0.827251136,4
Saint-Étienne,45.43389,4.39,529," tout. On ne les voyait jamais.

Il n'y avait pas d'occupation. Il n'y avait pas d'Allemands au 
Chambon-sur-Lignon. Jamais.

Donc je ne savais même pas ce que c'était. J'avais oublié. J'en avais vu 
à Paris, j'en avais vu à Saint-Étienne, mais non, ce n'était pas ma 
préoccupation du tout.

Et puis on prenait soin que ce ne soit pas ma préoccupation. On nous 
protégeait.

Et en fait, quand on était au Grillons, donc après le débarquement, 
Saint-Étienne étai",neutral,0.5127462148666382,4
Saint-Étienne,45.43389,4.39,529,"vu à Saint-Étienne, mais non, ce n'était pas ma 
préoccupation du tout.

Et puis on prenait soin que ce ne soit pas ma préoccupation. On nous 
protégeait.

Et en fait, quand on était au Grillons, donc après le débarquement, 
Saint-Étienne était toujours occupée. Probablement que ça devenait 
dangereux. Mes parents sont venus habiter le Chambon-sur-Lignon.

Ils ont loué un appartement dans une très belle maison qui s'appelait le 
Pré de Grennes. C'était une tr",neutral,0.9773187041282654,4
Yssingeaux,45.14282,4.12372,864,"tes ne sont pas fondés pour faire quelque chose par la suite. 
C'est-à-dire que, disons qu'il y avait un Allemand qui était hébergé dans 
une des pensions au Chambon-sur-Lignon qui était très bien avec la 
Gestapo attender à Yssingeaux.

Je ne sais pas, à un certain moment, moi j'ai senti qu'il fallait quitter 
les lieux et je suis parti. Bon, il n'y a rien eu de ça, mais ça aurait 
pu se produire. Je suis parti avec le neveu du pasteur Theis pour aller 
e",neutral,0.9558279514312744,4
Yssingeaux,45.14282,4.12372,864,"rot, je l'ai emmenée chez Mme Barot dans l'espoir qu'il 
resterait. Parce que je savais qu'avec elle, c'était possible.

Donc, elle lui a dit, écoutez, M. Liwerant, elle dit, nous, on fait le 
voyage, le Chambon-sur-Lignon à Yssingeaux, c'est-à-dire vraiment des 
coins perdus, au pied du Mont Mézenc, c'est le plus haut sommet des 
Cévennes. Et là-haut, elle dit, c'est juste si on sait qu'il y a une 
ferme là-bas, tellement c'était désert.

Elle dit, on peu",neutral,0.9206409454345703,4
