Features,Context,label,score,label_numeric
hôtel," Je ne pourrais pas vous dire comment elle est 
arrivée.

Je sais qu'elle avait un lien apparenté avec nous, mais je ne sais pas du 
tout quel était ce lien. Et elle logeait dans un hôtel où elle était 
pensionnaire, dans un hôtel qui était dans notre rue. Alors c'était une 
femme qui n'était pas d'une très grande intelligence, je dirais même que 
c'était l'inverse.

C'était une femme qui racontait beaucoup de bêtises à longueur de 
journée, qui embêt",sad,0.8556283116340637,5
hôtel," je 
sais que je revois les tanks qui sont passés devant Les Grillons, de 
l'armée française.

Les seuls Allemands qui habitaient le Chambon-sur-Lignon étaient à La 
Ruchée. Ils étaient à 100 mètres de chez nous.

C'était un hôtel avant la guerre qui avait été réquisitionné par les 
Allemands pour accueillir les blessés, les convalescents du front de 
l'Est qui venaient se refaire une soirée au Chambon-sur-Lignon. C'est 
tout. Donc ces gens-là s'occup",neutral,0.7756598591804504,4
hôtel,"t puis 
bien sûr, les soucis concernant ma famille de Pologne et ma mère.

Mais, les enfants dont je vous parlais, qui étaient sous leur vrai nom, 
que je voyais au collège avec leur vrai nom, étaient donc regroupés dans 
un hôtel, un ancien hôtel, ils étaient assez nombreux, il devait être une 
soixantaine dans cet immeuble. Et puis, un beau jour, alors que je leur 
avais conseillé de ne pas rester sous leur vrai nom, au plus grand, tout 
au moins, d",neutral,0.7539945244789124,4
hôtel," les soucis concernant ma famille de Pologne et ma mère.

Mais, les enfants dont je vous parlais, qui étaient sous leur vrai nom, 
que je voyais au collège avec leur vrai nom, étaient donc regroupés dans 
un hôtel, un ancien hôtel, ils étaient assez nombreux, il devait être une 
soixantaine dans cet immeuble. Et puis, un beau jour, alors que je leur 
avais conseillé de ne pas rester sous leur vrai nom, au plus grand, tout 
au moins, d'aller voir les d",neutral,0.8581685423851013,4
hôtel,"s convalescents qui revenaient de front, ici. Et j'habitais avec 
eux pendant quelques temps. Puis un jour, en rentrant d'un cours que 
j'avais pris chez des amis, j'ai failli me faire descendre par l'Allemand 
qui gardait l'hôtel.

J'ai eu du mal à lui expliquer que j'habitais là, que j'étais un bon goye 
protestant. Il disait "" Joude, joude, juif, juif "". Il voulait me 
descendre, il a fait venir son supérieur qui a fait venir les patronnes 
de l'hô",sad,0.49433138966560364,5
hôtel,"el.

J'ai eu du mal à lui expliquer que j'habitais là, que j'étais un bon goye 
protestant. Il disait "" Joude, joude, juif, juif "". Il voulait me 
descendre, il a fait venir son supérieur qui a fait venir les patronnes 
de l'hôtel qui ont témoigné en ma faveur.

Bref, après l'émotion, j'ai déménagé. Je suis allé dans une autre pension 
de famille. Mais j'avais plus hâte que jamais de participer à cette 
guerre et de quitter le Chambon-sur-Lignon.

Don",sad,0.9531123042106628,5
train,"r aider les enfants juifs ainsi que 
la CIMADE une organisation aidée par les quakers des protestants et sans 
comprendre comment et pourquoi fin août 41 on a formé un groupe de 14 
enfants on m'a mis sur une voiture dans un train et je me suis retrouvé 
au Chambon-sur-Lignon grâce à l'action des protestants du Chambon-sur-Lignon 
du pasteur Trocmé du Chambon-sur-Lignon ainsi que de la CIMADE 
j'ai eu donc une chance extraordinaire de me retrouver dan",joy,0.9773676991462708,3
train,"s. Très vite, 
les juifs sont arrivés, ça s'est su de bouche à oreille.

C'est comme ça que je me suis retrouvé en Noël, je m'en souviens très 
bien. Je suis monté avec ma mère, en passant par Saint-Etienne, en 
changeant de train, parce que les transports étaient très lents, très 
inconfortables. Nous avons passé la nuit dans une chambre, dans un hôtel 
du Chambon-sur-Lignon.

Et le lendemain, ma mère m'a amené chez une institutrice.

Ma mère m'a exp",neutral,0.6916645169258118,4
train,"ignon pendant la guerre et elle représente ma sœur 
entre mes parents donc mon père ma sœur et ma mère assises dans un champ. 
﻿Je m'appelle François Lecomte, né Lévis. Je suis né à Paris, le 25 
juillet 1929. 

J'ai pris le train. j'étais accompagné par une soeur, une belle soeur de 
ma chère Marie, qui avait accepté de m'emmener, et c'est ainsi que je 
suis arrivé, à Tence, dans ce fameux fief de Haute-Loire, rejoint dans ma 
famille.

En juin 1943.",neutral,0.9573774337768555,4
train,"t après ce que j'avais passé. Et j'ai dû 
consulter le docteur Le Forestier pour ma taticardie. Et je me souviens 
que Le Forestier a commencé par me mettre tout nu dans sa, et m'ordonner 
de monter les deux étages à fond de train, dans un simple appareil, de sa 
ville-là, que j'étais bourde de peur parce que j'avais, imaginez, un 
gosse de 14 ans tout nu si j'avais rencontré quelqu'un. Et puis je suis 
redescendu à fond de train, et Le Forestier m'a ",sad,0.7437872886657715,5
train,"deux étages à fond de train, dans un simple appareil, de sa 
ville-là, que j'étais bourde de peur parce que j'avais, imaginez, un 
gosse de 14 ans tout nu si j'avais rencontré quelqu'un. Et puis je suis 
redescendu à fond de train, et Le Forestier m'a dit "" comment tu 
t'appelles ? "" Je lui ai dit "" je m'appelle Lecomte "".

Il m'a regardé et m'a dit "" mais pourquoi tu ne dis pas la vérité? 
Pourquoi se cacher? Pourquoi avoir honte?

"" Et puis finaleme",fear,0.2907682955265045,2
train," louaient un petit appartement, qu'ils nous louaient en année 
d'ailleurs, c'est-à-dire qu'éventuellement, nous pouvions y aller pour 
les vacances de Pâque, par exemple. Ils n'avaient pas d'automobile, nous 
montions par le train, ou nous montions à bicyclette, ou par un autocar.

Et nous avons quitté Saint-Étienne. Nous n'avons pas vu les allemands 
arriver à Saint-Étienne en 1940. Et nous sommes partis dans l'appartement 
que nous avions loué à l'a",neutral,0.9690079689025879,4
train,"r. On ne les regardait pas.

On tournait la tête. On passait de l'autre côté. On se serait fait battre 
plutôt que de passer sur leur trottoir.

Oui. Une réaction enfantine. C'était notre réaction.

À l'époque, il y avait un train qui arrivait régulièrement. Oui, le petit 
train. De temps en temps, on voyait il y avait des gens qui sont arrivés, 
des réfugiés.

Puis on savait. On savait bien. Oui.

Nous, on est une famille où la guerre, on a su tout ç",neutral,0.9593603014945984,4
train," On passait de l'autre côté. On se serait fait battre 
plutôt que de passer sur leur trottoir.

Oui. Une réaction enfantine. C'était notre réaction.

À l'époque, il y avait un train qui arrivait régulièrement. Oui, le petit 
train. De temps en temps, on voyait il y avait des gens qui sont arrivés, 
des réfugiés.

Puis on savait. On savait bien. Oui.

Nous, on est une famille où la guerre, on a su tout ça. Nos parents n'ont 
pas cherché à nous cacher t",neutral,0.8679157495498657,4
train,"viez-vous à l'époque ?

Alors à l'époque, j'avais 11 ans et demi probablement, alors qu'elle, 
elle avait déjà 15 ans et demi, et donc elle a écrit tout l'itinéraire, 
que moi j'ai dû prendre l'avion, l'avion pardon, non, le train, c'était 
quand même pas encore l'avion, aujourd'hui on prend l'avion, j'ai pris le 
train toute seule, très peureuse, et on s'est retrouvés, je ne me 
souviens plus très bien dans quelle ville, enfin elle m'attendait en tou",fear,0.6132315397262573,2
train,"e, 
elle avait déjà 15 ans et demi, et donc elle a écrit tout l'itinéraire, 
que moi j'ai dû prendre l'avion, l'avion pardon, non, le train, c'était 
quand même pas encore l'avion, aujourd'hui on prend l'avion, j'ai pris le 
train toute seule, très peureuse, et on s'est retrouvés, je ne me 
souviens plus très bien dans quelle ville, enfin elle m'attendait en tout 
cas, à ce train, et là elle m'a dit, maintenant on va à Chambon-sur-Lignon, 
et t'en fai",fear,0.6205425262451172,2
train,"and même pas encore l'avion, aujourd'hui on prend l'avion, j'ai pris le 
train toute seule, très peureuse, et on s'est retrouvés, je ne me 
souviens plus très bien dans quelle ville, enfin elle m'attendait en tout 
cas, à ce train, et là elle m'a dit, maintenant on va à Chambon-sur-Lignon, 
et t'en fais pas, je vais tout arranger, mais au fond, ce que je 
t'ai écrit, c'est pas vrai, mais ça veut pas dire, tu sais, on va pas te 
renvoyer, et en effet, ",fear,0.6544745564460754,2
train,"n a changé de 
chemin parce qu'il y avait des gens d'un gestapo qui était dans la maison 
à côté de là où nous logeons c'était un hôtel et la gestapo était là ils 
sont venus pour essayer d'avoir le fils bloom et ils sont en train de 
chercher des gens s'ils n'arrivent pas d'avoir ils prendront d'autres 
juifs qui sont sur place et donc voilà quand c'est que nous sommes partis 
nous sommes partis c'était au mois ça devait être au mois de mai ou mois 
",sad,0.7715217471122742,5
train,"ent d'une Torah, 
et c'est là que mon frère a été pour apprendre à faire la lecture de la 
Torah. Alors ça se trouvait à 8 kilomètres, aujourd'hui 8 kilomètres ça 
se fait en 10 minutes, mais à l'époque il fallait prendre le train, et le 
train c'était un train de campagne qui ne circulait pas tout le temps, 
qui circulait une fois le matin, une fois le soir.

Et les horaires, ce n'étaient pas des horaires très fixes, parce qu'il y 
avait une délimina",neutral,0.9717552065849304,4
train,"h, 
et c'est là que mon frère a été pour apprendre à faire la lecture de la 
Torah. Alors ça se trouvait à 8 kilomètres, aujourd'hui 8 kilomètres ça 
se fait en 10 minutes, mais à l'époque il fallait prendre le train, et le 
train c'était un train de campagne qui ne circulait pas tout le temps, 
qui circulait une fois le matin, une fois le soir.

Et les horaires, ce n'étaient pas des horaires très fixes, parce qu'il y 
avait une délimination qui était",neutral,0.9675660729408264,4
train,"ue mon frère a été pour apprendre à faire la lecture de la 
Torah. Alors ça se trouvait à 8 kilomètres, aujourd'hui 8 kilomètres ça 
se fait en 10 minutes, mais à l'époque il fallait prendre le train, et le 
train c'était un train de campagne qui ne circulait pas tout le temps, 
qui circulait une fois le matin, une fois le soir.

Et les horaires, ce n'étaient pas des horaires très fixes, parce qu'il y 
avait une délimination qui était considérable, il",neutral,0.956169069,4
train," février, donc devait 
faire sa bar mitzvah aux environs du mois de février. Et pour son 
apprentissage, il fallait qu'il y aille aussi en hiver, et une année, une 
fois pardon, je sais qu'il est rentré avec, je crois que le train avait 
dû mettre 3 heures pour effectuer les 8 kilomètres.

Et quand il s'agissait alors de faire sa bar mitzvah, c'est le pasteur 
qui nous a prêté la salle principale du présbytère, et c'est là qu'a été 
fait effectuer la ",neutral,0.9338962435722351,4
train,"ntures, c'était 
extraordinaire.

Mes parents sont venus me voir, là. Ils sont toujours restés à Saint-
Étienne. 

Mon père, c'était extraordinaire, parce qu'il partait plusieurs jours, il 
allait par tous les moyens, par le train, par le Tortillard, je ne sais 
pas comment il faisait, il allait dans toutes les campagnes placer ses 
extincteurs, et en même temps, il faisait son marché. Parce que comme il 
allait dans les campagnes pour placer ses exti",joy,0.9800589680671692,3
train,"e était partie 
en voyage. Et on me dit, tiens, tel jour, elle revient, il faut que tu 
ailles la chercher, tu vas te faire beau et tu vas aller la chercher à la 
gare.

Et je suis allé à la gare. Et qui je vois descendre du train ? Mes 
parents.

Et ça ne m'intéressait pas du tout parce qu'on m'avait dit, c'est 
l'institutrice que tu dois aller chercher. Alors, je dis, oui, oui, 
bonjour, bonjour, mais excusez-moi, il faut que je trouve Mlle Lombard.",sad,0.617547333,5
train,"ne à observer.

Mais sinon, on avait une liberté totale, totale.

Alors, en tout cas de Saint-Étienne, oui, on y accédait. C'est 
extraordinaire que tu poses la question. Parce qu'il y a un personnage 
important qui était le train.

Donc, on prenait la ligne normale de Saint-Étienne jusqu'à Dunière, une 
petite ville, Dunière. Et là, on changeait à Dunière. Et on prenait un 
train, si on appelle ça un train, petite ligne de campagne, qui 
rejoignait D",neutral,0.9108176827430725,4
train,"oses la question. Parce qu'il y a un personnage 
important qui était le train.

Donc, on prenait la ligne normale de Saint-Étienne jusqu'à Dunière, une 
petite ville, Dunière. Et là, on changeait à Dunière. Et on prenait un 
train, si on appelle ça un train, petite ligne de campagne, qui 
rejoignait Dunière à.

Il allait jusqu'à Saint-André, je crois. Bon, combien de temps ça durait, 
je ne sais plus. Ça pouvait durer 2 heures ou 3 jours, parce que c'",neutral,0.9831416606903076,4
train,"il y a un personnage 
important qui était le train.

Donc, on prenait la ligne normale de Saint-Étienne jusqu'à Dunière, une 
petite ville, Dunière. Et là, on changeait à Dunière. Et on prenait un 
train, si on appelle ça un train, petite ligne de campagne, qui 
rejoignait Dunière à.

Il allait jusqu'à Saint-André, je crois. Bon, combien de temps ça durait, 
je ne sais plus. Ça pouvait durer 2 heures ou 3 jours, parce que c'est un 
train qui brinc-bal",neutral,0.9832912683486938,4
train,"appelle ça un train, petite ligne de campagne, qui 
rejoignait Dunière à.

Il allait jusqu'à Saint-André, je crois. Bon, combien de temps ça durait, 
je ne sais plus. Ça pouvait durer 2 heures ou 3 jours, parce que c'est un 
train qui brinc-balait, qui n'avait plus de vitre.

C'est le vieux train en bois. C'était extraordinaire. Et alors, le 
Chambon-sur-Lignon était en.

L'arrivée au Chambon-sur-Lignon était une côte. Un virage très accentué et une c",neutral,0.9743805527687073,4
train,"ère à.

Il allait jusqu'à Saint-André, je crois. Bon, combien de temps ça durait, 
je ne sais plus. Ça pouvait durer 2 heures ou 3 jours, parce que c'est un 
train qui brinc-balait, qui n'avait plus de vitre.

C'est le vieux train en bois. C'était extraordinaire. Et alors, le 
Chambon-sur-Lignon était en.

L'arrivée au Chambon-sur-Lignon était une côte. Un virage très accentué et une côte. 
Et alors, ce train, 6 fois sur 10, n'arrivait pas au Chambon-",neutral,0.7843820452690125,4
train,"qui n'avait plus de vitre.

C'est le vieux train en bois. C'était extraordinaire. Et alors, le 
Chambon-sur-Lignon était en.

L'arrivée au Chambon-sur-Lignon était une côte. Un virage très accentué et une côte. 
Et alors, ce train, 6 fois sur 10, n'arrivait pas au Chambon-sur-Lignon.

Soit il fallait une locomotive pour le tirer et une locomotive pour le 
pousser.

Oui, tellement raide, il n'y arrivait pas. Et la plupart du temps, il 
tombait en panne",sad,0.9347783923149109,5
train,"ur-Lignon était fantastique, parce qu'on voyait des 
gens à gare, arrivés comme ça avec les valises, en sueur. C'était 
fantastique. Et ils arrivaient éparpillés sur je ne sais pas combien de 
mètres.

C'est très rare que le train arrive. Jusqu'au Chambon-sur-Lignon. 
Jusqu'à la gare du Chambon-sur-Lignon.

C'est très drôle. Et puis, ils s'arrêtaient partout. Dès qu'on se 
penchait à la vitre, on recevait des kilos, des scarbis.

Tout ça marchait au C",joy,0.9941436648368835,3
appartement,"pe en France.

Nous savions jusqu'à fin 1942, 42 disons, qu'ils étaient vivants. Mais 
c'est tout ce que nous savions. C'est que nous savions également qu'ils 
vivaient régroupés, parce que nous avons compris que dans notre 
appartement, où nous n'étions que quatre, en fait, il y avait au moins 
dix ou quinze personnes que toute la famille a dû se rabattre sur cet 
appartement.

Donc, voilà dans quel état d'information et d'esprit ma mère et moi, nous 
vivi",neutral,0.9229304194450378,4
appartement,"galement qu'ils 
vivaient régroupés, parce que nous avons compris que dans notre 
appartement, où nous n'étions que quatre, en fait, il y avait au moins 
dix ou quinze personnes que toute la famille a dû se rabattre sur cet 
appartement.

Donc, voilà dans quel état d'information et d'esprit ma mère et moi, nous 
vivions à cette époque.

Alors le bac en vélo, je vais au Puy et je passe le bac. Je dois vous 
dire d'abord que passer le bac au Puy suppose dormi",neutral,0.927155077,4
appartement,"tfaucon, et puis en 1938, un an après, nous 
sommes allés en vacances dans un autre village qui s'appelle Tence, et 
Tence est à 9 km exactement du Chambon-sur-Lignon, qui a eu une seconde 
importance.

Ils louaient un petit appartement, qu'ils nous louaient en année 
d'ailleurs, c'est-à-dire qu'éventuellement, nous pouvions y aller pour 
les vacances de Pâque, par exemple. Ils n'avaient pas d'automobile, nous 
montions par le train, ou nous montions à bicy",neutral,0.9823794364929199,4
appartement,"automobile, nous 
montions par le train, ou nous montions à bicyclette, ou par un autocar.

Et nous avons quitté Saint-Étienne. Nous n'avons pas vu les allemands 
arriver à Saint-Étienne en 1940. Et nous sommes partis dans l'appartement 
que nous avions loué à l'année à Tence.

Donc toute la famille est partie là-bas.

Alors, Tence se trouve, en Haute-Loire, à proximité d'Yssingeaux, qui est 
une sous-préfecture. C'est à une quinzaine de kilomètres du Gerbi",neutral,0.9661192893981934,4
appartement,"rois ans à ce 
moment-là. On était connu de la population. On était connu de la 
gendarmerie avec laquelle nous avions affaire.

Et par conséquent, nous sommes repris là-bas. 

Mon oncle, il est donc monté avec nous dans cet appartement à Tence. 
Alors j'ai vu, les annonces sont arrivées jusqu'à une quinzaine de 
kilomètres de Tence. Mais par contre, j'ai vu devant moi le dernier 
barrage de l'armée française, qui était à 150 mètres à peu près de 
l'apparte",neutral,0.9756630063056946,4
appartement,"rtement à Tence. 
Alors j'ai vu, les annonces sont arrivées jusqu'à une quinzaine de 
kilomètres de Tence. Mais par contre, j'ai vu devant moi le dernier 
barrage de l'armée française, qui était à 150 mètres à peu près de 
l'appartement que nous occupions.

Et ce malheureux barrage était constitué de deux chars à bœufs 
entrecroisés. Derrière, il y avait un fusil de mitrailleur, servi par des 
gens, alors qu'ils faisaient un été splendide, qui étaient avec ",sad,0.9122124314308167,5
appartement,"enne, et nous a dit, 
les dangers sont là, donc, les gens étaient conscients, dans ce moment, 
des dangers, et si vous arrive n'importe quoi, la ferme de mes parents 
vous est ouverte. Et donc, mes parents ont gagné le petit appartement de 
Tence, mais moi, j'ai gagné cette ferme, qui était perdue en pleine 
nature, parce qu'en plus, il y avait le service du travail obligatoire, 
auquel je pouvais être soumis, donc, il m'a fallu une fausse carte, par 
consé",neutral,0.5988138914108276,4
appartement,"vés à Tence, on a tout de même pris contact avec les 
gendarmes de la localité, et les gendarmes ont dit, ne vous inquiétez 
pas, si nous recevons des ordres, on vous préviendra à l'avance, vous 
aurez le temps de fuir votre appartement. Donc, c'était des gendarmes 
qu'on connaissait depuis avant la guerre, auxquels nous faisions 
confiance.

Et moi, je me suis retrouvé dans cette ferme, et menant une vie de 
fermier, j'ai aidé le fermier, qui était un homm",neutral,0.9815404415130615,4
appartement,"ucher avec trois 
lits.

Donc il y avait le lit de mes parents, avec mon jeune frère, on 
partageait un lit. Mon frère aîné était plus heureux que nous, parce 
qu'il avait un lit pour lui seul. Et voilà, la consistance de 
l'appartement que nous avions.

L'eau, nous avions un évier dans la cuisine, mais il n'y avait pas d'eau 
courante, donc il fallait qu'on aille chercher au niveau de la rue de 
l'eau. Il y avait un robinet dans le couloir qui conduisait à",neutral,0.974175751,4
appartement,"u séminaire 
israélite de la rue Boclin et donc c'était des gens qui ont vécu avec 
nous dans ce village et nous avons donc eu des offices qui ont été 
organisés chaque fois au moment des fêtes et pour cela on avait loué un 
appartement dans une pension de famille alors c'était pas très grand il y 
avait la pièce principale et une chambre à coucher donc les offices se 
passaient dans la pièce principale et les femmes se trouvaient dans la 
chambre à coucher",neutral,0.9812893271446228,4
appartement,"va 
de la Madeleine jusqu'à la rue Cambon voilà aussi la façon que j'ai pour 
me rappeler du nom de ces gendarmes et c'était de très braves gens et à 
partir de ce moment là mes parents se sont mis à la recherche d'un autre 
appartement pour quitter pour aller ailleurs et les autres juifs qui 
étaient sur place ont aussi cherché à partir et à quitter alors ce qu'il 
y a c'est que quand quelqu'un partait ou trouvait quelque chose, il ne 
disait pas aux autre",neutral,0.5597516894340515,4
appartement,"is bon alors j'avais posé la question à mon père 
alors mon père m'a expliqué qu'ils avaient été se promener bon j'ai su 
par la suite pourquoi ils avaient été se promener, c'est qu'ils avaient 
été à la recherche d'un autre appartement et ils avaient fait comme ça, 
je pense une cinquantaine de kilomètres à pied pour essayer de trouver 
quelque chose et ils sont rentrés, bon effectivement ils n'avaient rien 
trouvé alors là l'autre élément que j'ai eu comm",neutral,0.9484840035438538,4
appartement,"s avec vous je reste avec 
Jeanne donc c'est Jeanne Schwenk et vous ne me verrez plus je serai plus 
avec vous.

Donc voilà donc c'est Jeanne Schwenk qui était revenue alors quand mes 
parents ont pu donc louer finalement un appartement je sais comme la 
façon dont ça a été loué c'était par l'intermédiaire du pasteur qui 
habitait sur place qui était le pasteur Leenhardt, Roland Leenhardt, il 
avait demandé à une de nos chefs ten de scout si dans le village",neutral,0.905086339,4
appartement,"s chefs ten de scout si dans le village où elle 
habitait il n'y avait pas possibilité de trouver un logement et donc 
c'est elle qui a cherché dans son petit village pour nous trouver quelque 
chose et elle nous a trouvé un appartement dans une maison qui 
appartenait aussi à des protestants c'était une ferme et une ferme où il 
y avait donc les fermiers il devait avoir quatre ou cinq enfants le plus 
jeune avait deux ans de moins que moi et l'aîné était d",neutral,0.9122027158737183,4
appartement,"i et l'aîné était déjà instituteur à 
l'époque ce qui fait que il devait avoir peut-être quinze ans de plus que 
son plus jeune frère et donc nous avons finalement pu habiter chez ces 
gens là et ça c'était donc je dirais un appartement que mes parents 
avaient mis en réserve en se disant bon si on est obligé de partir on 
partira mais aussi longtemps que c'est pas nécessaire on reste toujours à 
temps et qu'est ce qui se passe un soir et mon père qui vient",neutral,0.4602894186973572,4
appartement,"us partons là 
dans ce sens et pas dans l'autre sens alors mon père dit je t'expliquerai 
plus tard et donc nous sommes partis et nous avons finalement suivi une 
rivière pour arriver à ce village où mon père avait retenu un appartement 
et c'est là dessus que mon père nous dit oui ben j'ai on a changé de 
chemin parce qu'il y avait des gens d'un gestapo qui était dans la maison 
à côté de là où nous logeons c'était un hôtel et la gestapo était là ils 
sont",neutral,0.8532117605209351,4
appartement," dans 
ce petit peut-être 100 130 habitants je crois même pas plus et nous avons 
donc logé dedans alors pour nous enfants c'était une chose extraordinaire 
parce que c'était la première fois que nous avions droit à un vrai 
appartement.  ce village s'appelait le Mazelgirard. le Mazelgirard on 
était toujours dans cette même région du Chambon-sur-Lignon puisque de 
l'endroit où nous étions on voyait les premières maisons de Chambon-sur-
Lignon et donc un ap",joy,0.8944212794303894,3
appartement,"nt.  ce village s'appelait le Mazelgirard. le Mazelgirard on 
était toujours dans cette même région du Chambon-sur-Lignon puisque de 
l'endroit où nous étions on voyait les premières maisons de Chambon-sur-
Lignon et donc un appartement donc c'était vraiment la première fois je 
dis où on avait un appartement où on avait une cuisine où il y avait une 
chambre pour mes parents il y avait une chambre pour nous et il y avait 
un couloir qui faisait la séparati",neutral,0.97588104,4
appartement,"rs dans cette même région du Chambon-sur-Lignon puisque de 
l'endroit où nous étions on voyait les premières maisons de Chambon-sur-
Lignon et donc un appartement donc c'était vraiment la première fois je 
dis où on avait un appartement où on avait une cuisine où il y avait une 
chambre pour mes parents il y avait une chambre pour nous et il y avait 
un couloir qui faisait la séparation de tout ce qui fait que on avait on 
avait de l'espace et donc en plus ",neutral,0.9663464426994324,4
appartement,"uloir qui nous permet des escaliers qui nous permettait de 
monter avec une porte en bas des escaliers une porte au dessus de 
l'escalier on était c'est la première fois que nous enfants on a trouvé 
qu'on avait disposé d'un appartement et qu'on était réellement chez nous 
bon sur le plan de l'eau je dirais qu'on n'était pas mieux servi parce 
que la cuisine il y avait aussi un hélier un hélier qui était en pierre 
pour avoir l'eau il fallait descendre à la",neutral,0.9413173794746399,4
appartement,"ait.

Et en fait, quand on était au Grillons, donc après le débarquement, 
Saint-Étienne était toujours occupée. Probablement que ça devenait 
dangereux. Mes parents sont venus habiter le Chambon-sur-Lignon.

Ils ont loué un appartement dans une très belle maison qui s'appelait le 
Pré de Grennes. C'était une très grande maison avec un clocheton. C'était 
ravissant.

Ils ont loué un appartement là et ils y ont passé quelques mois. 
J'habitais toujours les G",neutral,0.9372439384460449,4
appartement,"ents sont venus habiter le Chambon-sur-Lignon.

Ils ont loué un appartement dans une très belle maison qui s'appelait le 
Pré de Grennes. C'était une très grande maison avec un clocheton. C'était 
ravissant.

Ils ont loué un appartement là et ils y ont passé quelques mois. 
J'habitais toujours les Grillons avec mon frère, mais on allait passer 
les week-ends dans l'appartement. Jusqu'à notre départ en fin 44.

C'est ce que j'ai trouvé formidable avec ces ge",joy,0.992394209,3
appartement,"it une très grande maison avec un clocheton. C'était 
ravissant.

Ils ont loué un appartement là et ils y ont passé quelques mois. 
J'habitais toujours les Grillons avec mon frère, mais on allait passer 
les week-ends dans l'appartement. Jusqu'à notre départ en fin 44.

C'est ce que j'ai trouvé formidable avec ces gens du Chambon-sur-Lignon, 
c'est qu'ils n'ont jamais rien demandé en retour.

Jamais, jamais, jamais. Ils ont donné. Moi, c'est ce que j'aime c",joy,0.9969449639320374,3
bois,"vous voulez, facile à 
porter le nom du patelin. Si on avait été obligé de marquer ça à 
Pétersbourg, ça aurait été beaucoup plus compliqué.

Bon, alors ces papiers, ces cachets, se faisaient ou dans du linoleum, ou 
dans du bois, ou dans. à certains moments, c'était des cachets qui 
venaient directement des mairies, qu'on avait pu subtiliser dans une 
mairie ou autre chose, des papiers qui nous avaient été donnés par des 
secrétaires de mairie ou au",neutral,0.9437445998191833,4
bois,"je me suis trouvé avec eux dans 
cette ferme qui était isolée, qui était au nord du Chambon-sur-Lignon, 
peut-être trois, quatre kilomètres du Chambon-sur-Lignon, en retrait 
d'une petite route, il fallait traverser un petit bois, donc c'était très 
bien caché, très discret. Et nous étions donc dans cette ferme qui 
appartenait à un couple de paysans qui n'avaient pas d'enfants.

Les paysans occupaient le rez-de-chaussée, avec leurs bêtes d'ailleurs.",neutral,0.9856627583503723,4
bois,"is 
ça, ça s'est passé aussi avant moi, donc je ne peux pas témoigner d'une 
chose que je n'ai pas vue. Pour moi, il ne s'est pas passé grand-chose, 
sauf que le fait que, quand il y avait des alertes, nous allions dans les 
bois, on avait creusé une cabane, à même le sol, qu'on avait revêtue de 
mousse, qu'on avait été chercher beaucoup plus loin.

On était absolument invisibles, s'il y avait eu quelque chose. Vous 
alliez au temple pour chercher. A",neutral,0.9266292452812195,4
bois,"ant, sa femme portait 
une perruque, et il mangeait cachère, il se faisait à manger tout seul, 
mais il m'a dit, s'il y a quelque chose, tu viens me prévenir, donc, le 
lendemain, j'ai séché le collège, et j'ai couru dans le bois, là-bas, 
pour l'avertir, que les Allemands étaient passés, et ils avaient fouillé 
la ferme, il m'a dit, bon, ben, tu ne vas pas rester là, tu vas t'en 
aller, donc, quelques temps après, les vacances scolaires sont arrivée",sad,0.6545947790145874,5
bois,"jour complètement inhabituel. Et de très loin, on était 
dehors.

On a entendu, nous enfants, on a entendu la camionnette arriver. De loin. 
Vite.

On s'est dit, il y a quelque chose. Mon père a caché la camionnette dans 
le bois. Maman est descendue.

On ne les a plus vues, ni l'un ni l'autre. Ils s'en parlaient ensemble 
dans le bois, ce qui était complètement inhabituel. Alors, nous, les 
enfants, on chantait.

On a fait comme si. Comme si on ne s",surprise,0.4266042709350586,6
bois,"a camionnette arriver. De loin. 
Vite.

On s'est dit, il y a quelque chose. Mon père a caché la camionnette dans 
le bois. Maman est descendue.

On ne les a plus vues, ni l'un ni l'autre. Ils s'en parlaient ensemble 
dans le bois, ce qui était complètement inhabituel. Alors, nous, les 
enfants, on chantait.

On a fait comme si. Comme si on ne se rendait compte de rien. Mais on se 
rendait compte de tout.

Et puis alors là, mon père, il a commencé par",neutral,0.539638102,4
bois,"que la seconde était 
malade.

Et là, on est arrivés à Freycenet, chez le pasteur de Freycenet, qui nous 
a dit, j'emmène votre papa chez des personnes. Vous retenez le trajet, 
toutes les deux, parce qu'on va passer par les bois. Et vous en parlez, 
vous ne dites jamais où est votre père.

Alors, ma soeur et moi, c'est ce que nous avons fait. Et après la nuit, 
je me disais, pourvu que je me rappelle le trajet. Et tout le trajet me 
repassait en bou",sad,0.4913197159767151,5
bois,"était des 
chambres avec plusieurs enfants, et on mangeait ça d'une façon presque 
symbolique, ça venait d'Amérique. Et souvent, quand on pouvait, on allait 
parfois, avec ma soeur et moi, ça je trouvais merveilleux, dans le bois, 
parce que ma soeur expliquait probablement qu'il y avait une fête juive, 
qu'on voulait être rien que nous deux, et on lisait dans les bois, et on 
se racontait, on espérait qu'après la guerre, on retrouverait nos 
parents",joy,0.7646104693412781,3
