toponym,resolved_name,latitude,longitude,emotion,confidence_score,context,context_length,emotion_numeric
Le Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.95,"by late December, December 31, I was notified that I would be shipped 
off to another location. And I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme",468,2
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.5,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",504,4
La Guespy,La Guespy,45.0617,4.3004,neutral,0.81,"I'm staying at La Guespy, which is a home for refugee kids like me. Lots of the kids are Jewish, but not all of them. Hanne and the others I came with are all staying here, too. Monsieur Bohny is head of all three Swiss Aid homes for refugee kids in Le Chambon. The lady who is in charge of us here at La Guespy is named Mademoiselle Usach. She never smiles. What a grouch! None of us like her.",361,4
Toulouse,Toulouse,43.6045,1.444,neutral,0.83,"with a nice 
young lady. Her name was Hirsch. And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them.",387,4
Annecy,Annecy,45.899247,6.129384,neutral,0.87,"I'm not supposed to understand 
German, I'm supposed to be a French Boy Scout just sitting here on the train going to Annecy. 
So I'd better not laugh at their jokes, even though they're really funny. 
I left Le Chambon for Switzerland right after getting my false papers.",278,4
Le Chambon-sur Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,sadness,0.92,"they, they gathered us together, and we went on a train with a nice 
young lady. Her name was Hirsch. And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them. They knew this might be 
it. And my brother was, I said to my brother when I left, I said, I'll see 
what I can do to get you out when I'm there.",484,5
Valence,"Valence, Drôme, Auvergne-Rhône-Alpes, France",44.9333,4.89236,fear,0.92,"Jean-Pierre, Pastor Trocme's son, and Marco Darcissac, the son of the schoolmaster, took me by bicycle all the way down the mountains to Valence, seventy kilometers! I was scared stiff! I had never gone down such steep mountains before on a bike. They left me with a lady in Valence. She took me to her brother, who was a pastor. I stayed for the whole weekend, and I even went to church with them!",364,2
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.6,"We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m.",601,4
Annecy,Annecy,45.899247,6.129384,neutral,0.81,"I'm not supposed to understand 
German, I'm supposed to be a French Boy Scout just sitting here on the train going to Annecy. 
So I'd better not laugh at their jokes, even though they're really funny. 
I left Le Chambon for Switzerland right after getting my false papers. They gave me a Boy Scout 
uniform to wear. That was my disguise.",376,4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.7,"Friday, January 15, 1943 
We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève).",482,4
Le Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.93,"Monday, February 1, 1943 So by late December, December 31, I was notified that I would be shipped 
off to another location. And I was put on a train. And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls.",611,2
Switzerland,Switzerland,46.818188,8.227512,fear,0.91,"Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people.",563,2
Valence,"Valence, Drôme, France",44.9333,4.89236,fear,0.89,"Jean-Pierre, Pastor Trocme's 
son, and Marco Darcissac, the son of the schoolmaster, took me by bicycle all the way down the 
mountains to Valence, seventy kilometers! I was scared stiff! I had never gone down such steep 
mountains before on a bike. 
They left me with a lady in Valence. She took me to her brother, who was a pastor. I stayed for 
the whole weekend, and I even went to church with them! On Monday, another pastor came and 
we got on the train for Annecy, which is close to Switzerland. 
The train is stopping. I reach up for my knapsack, and one of the German soldiers helps me with 
it! If he only knew who I really was!",577,2
France,France,46.603354,1.888334,neutral,0.7,"I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m.",412,4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,joy,0.92,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",474,3
French,France,46.603354,1.888334,sadness,0.73,I found an Austrian with whom I get along well and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where he has [contacts] and his father was released in one week! Lucky! Lucky! ,312,5
Vichy,Vichy,46.1287,3.4264,neutral,0.72,"His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month.",295,4
Switzerland,Switzerland,46.7985624,8.2319736,fear,0.97,"already in July the French 
started collecting all the Jews for deportation to the either Drancy or 
to the east. And we were affected in Chambon. 
Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple.",523,2
France,France,46.603354,1.888334,neutral,0.5,"At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there.",349,4
"Washington, DC","Washington, D.C.",38.89511,-77.03637,neutral,0.78,"And next to me is another Atlas. As it turns out, I don't remember his first name. Then Mademoiselle Usach and the other one, the girl next to her is Lilli Brown. Her name is Feihan now. She lives in Washington, DC. The next one is, the other little girl is Hanne Liebmann. Her name was Hanne Hirsch. She lives here in Bayside, New York, and the fellow is Manfred, don't remember his last name.",337,4
"Bayside, New York","Bayside, Queens, New York, USA",40.7633,-73.7746,neutral,0.92,"Her name was Hanne Hirsch. She lives here in Bayside, New York, and the fellow is Manfred, don't remember his last name. That we came. Yeah, to Le Chambon. We were together for at least a year and a quarter. Oh his name is Manfred Goldberger.",272,4
Switzerland,Switzerland,46.818188,8.227512,fear,0.84,"Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people. So it must have been summer, because it was summer 
residents were there.",613,2
French,France,46.603354,1.888334,sadness,0.82,I found an Austrian with whom I get along well and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where he has [contacts] and his father was released in one week! Lucky! Lucky!,324,5
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,joy,0.91,"We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. ... Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",673,3
Camp de Gurs,Camp de Gurs,43.391667,-0.705833,neutral,0.57,"
the camp, in Camp de Gurs, it was, it 
didn't really matter. So in, sometime in September of 1942, a woman came 
to see my parents. We visited, my mother came over to visit us. And we 
were told that somebody is coming from the OSE. I don't know if you heard 
about the OSE, which is Oeuvre de Secour aux Enfants. And she asked 
several people if they would like to send that, one of their children, 
if the child is young enough, to send them somewhere where they would be 
safe. And my mother and father said, I think we should. And I said I don't 
want to go out without my brother. And they said, oh, no. You gonna go. So",499,4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,neutral,0.72,"We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
w ent to sleep in the annex (I only s",818,4
Spain,Spain,40.463667,-3.74922,neutral,0.81,"which was the home for students from all 
countries in Europe,  Spain, Belgium, Austria, Poland, Russia, 
approximately my age or older. 
There were all denominations. And we were supposed to be able to 
continue to some extent the studies, to the extent that the faculty was 
available.",299,4
France,France,46.603354,1.888334,neutral,0.5,"lution as to exactly where I was going or why I was being sent there. The only thing I knew was that as soon as I arrived, my mother would receive a telegram: ""Arrived safely. Tante (Aunt) Frieda."" Saturday, January 16, 1943 [ Le Chambon sur Lignon] I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the Marseilles to Paris express (travel, change train, bus, wrong [place?], Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at St. Agrève at 11:49 p.m. The train did not go beyond there.",373,4
Camp de Gurs,Camp de Gurs,43.3225,-0.801944,neutral,0.77,"Well, this comes, the, in, in the camp, in Camp de Gurs, it was, it didn't really matter. So in, sometime in September of 1942, a woman came to see my parents. We visited, my mother came over to visit us. And we were told that somebody is coming from the OSE. I don't know if you heard about the OSE, which is Oeuvre de Secour aux Enfants. And she asked several people if they would like to send that, one of their children, if the child is young enough, to send them somewhere where they would be safe. And my mother and father said, I think we should. And I said I don't want to go out without my brother. And they said, oh, no. You gonna go.",514,4
Le Puy,Le Puy-en-Velay,45.04366,3.88586,fear,0.98,"They're starting the bus. They say they're taking us to Le Puy, which is where the Nazis are. I'm scared.
Age 17, February 1943, LePuy-en-Velay, France 
The gendarmes have interrogated me and so have the Germans. I'm really lucky.",245,2
Alsace-Lorraine,Alsace-Lorraine,48.5,7.5,neutral,0.75,"French carte d'identite, identity card, and a Boy Scout identification card. He took the picture off my German identification card that had the big J for Jewish on it, and he put the photo on my new ID. He had to make sure that the swastika came off. My new name is Jacques Levet, and it says on my ID card that I was born in Alsace-Lorraine. That's close to the German border, so it might explain my German accent if I'm stopped. Pastor Theis says I can leave for Switzerland in a couple of days.",446,4
Le Chambon,Le Chambon-sur-Lignon,45.06081,4.302941,joy,0.94,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
w ent to sleep in the annex (I only s",543,3
Rivesaltes,Rivesaltes,42.7797,2.8728,sadness,0.93,"We were put into handcuffs and sent back to Rivesaltes. 
The amazing thing was that the word got through to Chambon-sur-Lignon that we 
are in Rivesaltes. And none other than, first, Tracy Strong came. And I gave 
him my shoes, which were in total shambles, which he took with him. And I had 
a pair of rubber boots. No, that was before. I'm mixing it up. It's in my book. 
And he promised to get us some help. Shortly thereafter, Madam came to the camp 
in, in Rivesaltes. She was the chief of the Cimade in France.",499,5
France,France,46.603354,1.888334,neutral,0.5,"At the same time, the thing from the UGIF [Union Générale des Israélites de France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something wa",480,4
Chambon-sur-Lignon,Le Chambon-sur-Lignon,45.06081,4.302941,fear,0.92,"And on New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night.",384,2
