toponym,resolved_name,latitude,longitude,emotion,confidence_score,context,context_length,original_range,emotion_numeric
Swiss,Switzerland,46.8182,8.2275,fear,0.92,"my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people. So it must have been summer, because it was summer 
residents were there.",553,"[28798, 28803]",2
OSE,Œuvre de secours aux enfants,48.8566,2.3522,neutral,0.83,"And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls. And 
Daniel Trocme was our, call it then, then father. He was the, 
our supervisor and the man who ran that particular home. 
Later on I found out that he was the cousin of the pastor of the Le 
Chambon, whose name was Andre Trocme. At first I didn't know where I was, 
what it was. I discovered later, especially after the war, many years 
after the war, that Le Chambon was a most unique village in France. 
It is located at about 3,000 feet elevation in the Massif Central, in the 
central mountain chain in France. Sort of isolated on a desolate plateau, 
very cold in the winter, windswept plateau. Agriculture was pretty 
rudimentary.",702,"[29260, 29263]",4
OSE,Œuvre de Secours aux Enfants (OSE),48.8738,2.3551,neutral,0.52,"...I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls. And 
Daniel Trocme was our, call it then, then father. He was the, 
our supervisor and the man who ran that particular home. 
Later on I found out that he was the cousin of the pastor of the Le 
Chambon, whose name was Andre Trocme. At first I didn't know where I was, 
what it was. I discovered later, especially after the war, many years 
after the war, that Le Chambon was a most unique village in France. 
It is located at about 3,000 feet elevation in the Massif Central, in the 
central mountain chain in France. Sort of isolated on a desolate plateau, 
very cold in the winter, windswept plateau. Agriculture was pretty 
rudimentary. 
But what made this village unusual was that in the country, that is 90% 
or 95% Catholic, this village was about 90% Protestant....",885,"[4020, 5223]",4
OSE,OSE (Oeuvre de Secours aux Enfants),48.8566,2.3522,neutral,0.91,"And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls. And Daniel Trocme was our, call it then, then father. He was the, our supervisor and the man who ran that particular home. 
Later on I found out that he was the cousin of the pastor of the Le 
Chambon, whose name was Andre Trocme. At first I didn't know where I was, what it was. I discovered later, especially after the war, many years 
after the war, that Le Chambon was a most unique village in France. It is located at about 3,000 feet elevation in the Massif Central, in the 
central mountain chain in France. Sort of isolated on a desolate plateau, very cold in the winter, windswept plateau. Agriculture was pretty 
rudimentary. But what made this village unusual was that in the country, that is 90% or 95% Catholic, this village was about 90% Protestant. And the villagers, under the leadersh",706,"[4020, 5223]",4
Swiss Red Cross,"Swiss Red Cross (International Committee of the Red Cross, Geneva)",46.2044,6.1432,neutral,0.78,"Her name was Hirsch. And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them. They knew this might be 
it. And my brother was, I said to my brother when I left, I said, I'll see 
what I can do to get you out when I'm there. Just let me get my feet on 
the ground. So I was in,  we, so we got to this home from the Swiss Red 
Cross.",614,"[29725, 29740]",4
France,,0,0,neutral,0,,0,"[954, 2160]",4
Swiss Red Cross,"Swiss Red Cross (International Committee of the Red Cross, Geneva, Switzerland)",46.2017559,6.1466014,neutral,0.82,"We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them. They knew this might be 
it. And my brother was, I said to my brother when I left, I said, I'll see 
what I can do to get you out when I'm there. Just let me get my feet on 
the ground. So I was in,  we, so we got to this home from the Swiss Red 
Cross. And we, it was a very small house up in the Mass",486,"[29545, 29560]",4
New York,"New York City, New York, USA",40.7128,-74.006,joy,0.72,"But anyhow, then in, then they started a carpenter shop, which 
was organized by the Swiss Red Cross children's help, with a, and the one 
who was in charge was a man with the name of Auguste Bohny. Somebody, he was 
just last year, he was honored by the B'nai B'rith here in New York. 
And we, he started this carpenter shop. And we, my brother and I, brother 
and I, who also came to Le Chambon, after a short while, and we worked there.",521,"[30377, 30385]",3
Vichy,"Vichy, France",46.1287,3.4264,joy,0.93,"I found an Austrian with whom I get along well 
and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month. Mr. T. however takes them. 
Sunday, January 31, 1943",413,"[2648, 3853]",3
Vichy,"Vichy, Allier, Auvergne-Rhône-Alpes, France",46.1287,3.4264,joy,0.89,"nd practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month. Mr. T. however takes them. 
Sunday, January 31, 1943",397,"[2648, 3853]",3
Massif Central,Massif Central,45.25,3,neutral,0.91,"Le Chambon was a most unique village in France. 
It is located at about 3,000 feet elevation in the Massif Central, in the 
central mountain chain in France. Sort of isolated on a desolate plateau, 
very cold in the winter, windswept plateau. Agriculture was pretty 
rudimentary. 
But what made this village unusual was that in the country, that is 90% 
or 95% Catholic, this village was about 90% Protestant. And the 
villagers, under the leadership of their pastor, Andre Trocme, were 
inspired to live the Bible.",496,"[29807, 29820]",4
Toulouse,"Toulouse, France",43.6045,1.444,neutral,0.47,"they, they gathered us together, and we went on a train with a nice 
young lady. Her name was Hirsch. And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them. They knew this might be 
it. And my brother was, I said to my brother when I left, I said, I'll see 
what I can do to get you out when I'm there. Just let me get my feet on 
the ground. So I was in,  we, so we got to this home fro",626,"[29479, 29487]",4
Vichy,"Vichy, Allier, Auvergne, France",46.1287,3.4264,joy,0.84,"I found an Austrian with whom I get along well 
and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month.",403,"[30596, 30601]",3
France,France,46.603354,1.888334,neutral,0.91,"quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there.",501,"[954, 960]",4
Le Chambon,"Le Chambon-sur-Lignon, Haute-Loire, Auvergne-Rhône-Alpes, France",45.0608,4.2934,neutral,0.89,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there. 
Mr. Trocmé came on his bicycle to meet me (still a young man and very nice). 
Now we still had to cover fifteen kilometers through the snow and a moonlit night. 
We arrived at Les Grillons at 2:30 a.m. There we ate something warm and then I 
went to sleep in the annex (I only s",611,"[1001, 2211]",4
Swiss Red Cross,"Swiss Red Cross (humanitarian organization, Switzerland)",46.8182,8.2275,neutral,0.94,"And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them. They knew this might be 
it. And my brother was, I said to my brother when I left, I said, I'll see 
what I can do to get you out when I'm there. Just let me get my feet on 
the ground. So I was in,  we, so we got to this home from the Swiss Red 
Cross. And we, it was a very small house up in the Mass",531,"[31042, 31057]",4
Le Chambon,,0,0,neutral,0,"Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there.",388,"[30858, 30868]",4
Vichy,"Vichy, Allier, Auvergne-Rhône-Alpes, France",46.1287,3.4264,joy,0.84,"and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month. Mr. T. however takes them. 
Sunday, January 31, 1943 
Again another month begins and I am still without news from you. 
Monday, February 1, 1943 So by late December, December 31, I was notified that I would be shipped 
off to another location.",450,"[2648, 3057]",3
Grenoble,"Grenoble, Auvergne-Rhône-Alpes, France",45.188529,5.724524,neutral,0.94,"And she took me and another pastor who joined us there, took us 
to Grenoble, from Grenoble to Annecy. 
As a matter of fact, the French resistance in Le Chambon was very, very big too, 
which, but they had passive resistance there.",275,"[40131, 40139]",4
England,"England, United Kingdom",52.3555,-1.1743,neutral,0.92,"He was minister of finance under de Gaulle, who left France, in, under the 
Nazis' eyes of the airport in Lyon, and went to England, and from England 
to Algiers.  And the, his wife was really special to me, because she was 
like a mother to me.",288,"[30276, 30283]",4
Laval,Pierre Laval (President of Vichy France),45.786,3.054,fear,0.91,"...somebody came and says, the Milice Laval, which is the, Laval, Laval was the president of France, which was equivalent to the Gestapo, and the gendarmerie are looking for all Jewish people. You better start hiding.",270,"[30740, 30745]",2
Swiss Red Cross,Swiss Red Cross (organization),46.94809,7.44744,sadness,0.84,"Her name was Hirsch. And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them. They knew this might be 
it. And my brother was, I said to my brother when I left, I said, I'll see 
what I can do to get you out when I'm there. Just let me get my feet on 
the ground. So I was in,  we, so we got to this home from the Swiss Red",506,"[31215, 31230]",5
Camp de Gurs,"Camp de Gurs, France",43.386122,-0.712394,neutral,0.98,"the farmers were 
very good to the Jews there. 
fWell, this comes, the, in, in the camp, in Camp de Gurs, it was, it 
didn't really matter. So in, sometime in September of 1942, a woman came 
to see my parents. We visited, my mother came over to visit us. And we 
were told that somebody is coming from the OSE. I don't know if you heard 
about the OSE, which is Oeuvre de Secour aux Enfants. And she asked 
several people if they would like to send that, one of their children, 
if the child is young enough, to send them somewhere where they would be 
safe. And my mother and father said, I think we should.",570,"[30092, 30104]",4
Gurs,"Gurs internment camp, Pyrénées-Atlantiques, France",43.3208,-0.7722,sadness,0.93,"I found an Austrian with whom I get along well 
and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month.",426,"[31388, 31392]",5
Algiers,"Algiers, Algeria",36.7538,3.0588,neutral,0.88,"I love her and admire her so much, and she's always 
been so kind to me. Her husband is fighting the Germans with de Gaulle in Algiers. 
Maybe she can help me get out of France. 
I WENT TO MADAME PHILIP and I said, ""I would like to go to Algiers. I want to join de 
Gaulle. I want to fight."" But she said, ""No, you're going to Switzerland!"" 
Switzerland is a neutral country in the war, so Jews are safe from the Nazis there.",352,"[30287, 30294]",4
Gurs,"Gurs internment camp, Pyrénées-Atlantiques, France",43.333333,-0.8,sadness,0.91,"I found an Austrian with whom I get along well 
and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month. Mr. T. however takes them. 
Sunday, January 31, 1943 
Again another month begins and I am still without news from you.",467,"[30511, 30515]",5
England,England,52.3555,-1.1743,neutral,0.98,"who left France, in, under the 
Nazis' eyes of the airport in Lyon, and went to England, and from England 
to Algiers.  And the, his wife was really special to me, because she was 
like a mother to me. And I used to visit her almost every day. And, so one, 
but before Mr. Philip, who was also a professor of economics of the 
University of Lyon, he came one night, and he, OK, had a big chariot with 
with two wheels, bicycle wheels on it, of potatoes, which was illegal to, 
to buy and hoard 'em in France. So he came. He says, you better come to, we 
were just at the dinner table. He says, you come and you better help us get 
these potatoes off the road. Or else I'm gonna go to",592,"[32781, 33988]",4
Swiss Red Cross,"Swiss Red Cross (International Committee of the Red Cross, Geneva)",46.2044,6.1432,joy,0.85,"Her name was Hirsch. And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. 
It was not easy for me. It was very hard for them. They knew this might be 
it. And my brother was, I said to my brother when I left, I said, I'll see 
what I can do to get you out when I'm there. Just let me get my feet on 
the ground. So I was in,  we, so we got to this home from the Swiss Red 
Cross. And we, it was a very small house up in the Mass",600,"[31127, 31142]",3
French,"France (as part of ""the French internment camp"" in Gurs)",46.603354,1.888334,sadness,0.94,"I found an Austrian with whom I get along well 
and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month. Mr. T. however takes them. 
Sunday, January 31, 1943 
Again another month begins and I am still without news from you.",526,"[32096, 32102]",5
France,France,46.603354,1.888334,neutral,0.83,"When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m.",617,"[954, 960]",4
Le Chambon-sur-Lignon,"Le Chambon-sur-Lignon, Haute-Loire, Auvergne-Rhône-Alpes, France",45.0602,4.2928,joy,0.923,"New Year's Eve, 
they explained to me that there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
young man named Daniel Trocme, who then took me, and we had a very, very 
long walk through the night. And ultimately, I wound up in a, a stone 
farmhouse called Les Grillons, the crickets, French word for crickets. 
And there I found myself together with about 22 or 24 other kids, ranging 
in age from about six, seven, up to about 17 or 18, boys and girls. And 
Daniel Trocme was our, call it then, then father. He was the, 
our supervisor and the m",673,"[40528, 40549]",3
Drancy,,0,0,neutral,0,,0,"[31597, 31603]",4
Laval,Pierre Laval,46.417,2.6,neutral,0.94,"And then one, then all 
of a sudden, somebody came and says, the Milice Laval, which is the, Laval, 
Laval was the president of France, which was equivalent to the Gestapo, and 
the gendarmerie are looking for all Jewish people. You better start hiding. 
So there are several homes from the Swiss Red Cross. And we, we went. The, 
the, the, all the Jewish children, who were in that, this home, in this 
particular home, went over where this Mr. Bohny was. And he was a young man 
himself. He wasn't older than 22.",486,"[30747, 30752]",4
Swiss,"Switzerland (Swiss, adjective/nationality)",46.8182,8.2275,neutral,0.87,"...and the consequent return by Swiss soldiers the same day that we arrived in Switzerland to France, and the arrest by the French customs officials, and eventually police, and returned to result. In 1941, in I think it was August.
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps...",417,"[30876, 30881]",4
Lyon,"Lyon, France",45.764043,4.835659,neutral,0.88,"minister of finance under de Gaulle, who left France, in, under the 
Nazis' eyes of the airport in Lyon, and went to England, and from England 
to Algiers.  And the, his wife was really special to me, because she was 
like a mother to me. And I used to visit her almost every day. And, so one, 
but before Mr. Philip, who was also a professor of economics of the 
University of Lyon, he came one night, and he, OK, had a big chariot with 
with two wheels, bicycle wheels on it, of potatoes, which was illegal to, 
to buy and hoard 'em in France. So he came. He says, you better come to, we 
were just at the dinner table. He says, you come and you better help us get 
these potatoes off the road.",600,"[30229, 30233]",4
Drancy,"Drancy, Seine-Saint-Denis, Île-de-France, France",48.9241,2.4442,fear,0.81,"This idyll didn't last too long, because already in July the French 
started collecting all the Jews for deportation to the either Drancy or 
to the east. And we were affected in Chambon. 
Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs officials, and eventually police, and 
returned to result. In 1941, in I think it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon, and surrounding with mostly Protestant farmers, or, you kno",605,"[31576, 31582]",2
Gurs,"Gurs internment camp, Pyrénées-Atlantiques, France",43.293889,-0.676389,sadness,0.94,"I found an Austrian with whom I get along well 
and practice speaking German. His name is Kurt Grossmann. His mother disappeared like you. 
His father [is] in [the French internment camp] Gurs.Later Mr. T. left for Vichy where 
he has [contacts] and his father was released in one week! 
Lucky! Lucky! 
Friday, January 22, 1943 
The UGIF now sends me three hundred francs every month.",382,"[31697, 31701]",5
Swiss Red Cross,Swiss Red Cross,46.7985624,8.2319736,joy,0.84,"Her name was Hirsch. And she took us by train to Toulouse. 
We stayed there overnight with a, a French, with a, a Swiss Red Cross, a 
children's help. And we stayed overnight. And then the next day, we went 
to the Le Chambon-sur Lignon, which is, was a haven for a lot of Jewish 
people. 
So this is when you separated from your parents? 
That's right, and from my brother. ",417,"[30234, 30249]",3
France,France,46.603354,1.888334,neutral,0.95,"We were told that we'll have to get out in two or three days. When I 
returned from Marseilles at noon, Mrs. B. told me that she received a telegram from Mr. 
Trocmé. He has a vacancy and expects me as soon as possible. Once again I am in 
luck. I quickly packed my suitcases so as to be able to leave early Saturday at 
7:20 a.m. At the same time, the thing from the UGIF [Union Générale des Israélites de 
France] arrived. 
Saturday, January 16, 1943 [ Le Chambon sur Lignon] 
I took leave, took the first streetcar at 6 a.m. and at 7:20 a.m. I left aboard the 
Marseilles to Paris express (travel, change train, bus, wrong [place?], 
Lavoulte bridge, telephone, fast train, Cheylard local train, St. Agrève). I arrived at 
St. Agrève at 11:49 p.m. The train did not go beyond there.",635,"[954, 960]",4
University of Lyon,University of Lyon,45.7503,4.8527,neutral,0.97,"who was also a professor of economics of the University of Lyon, he came one night, and he, OK, had a big chariot with 
with two wheels, bicycle wheels on it, of potatoes, which was illegal to, 
to buy and hoard 'em in France. So he came. He says, you better come to, we 
were just at the dinner table. He says, you come and you better help us get 
these potatoes off the road. Or else I'm gonna go to jail. So we all, we 
all packed up and went, and all took a big bag of potatoes and carried them 
to his house. 
But I always have to say, when I got out of Camp de Gurs, into this village, 
I only weighed about 80, 90 pounds. And I was really skinny. I was lik",588,"[30311, 30329]",4
Auschwitz,Auschwitz concentration camp,50.0266,19.2036,sadness,0.95,"because at that time we knew already that my parents went to Drancy, and from Drancy to Auschwitz. 
We had known, because one of the girls who came out of Gurs with me, she went 
to visit her mother and saw my parents on the, in the, going onto the train to 
Drancy. 
Well, I cried. And I, I was besides myself. To lose my parents, that's, well, 
I didn't say, I wouldn't say lose. I, I, I didn't think they would be killed. 
But to don't know where my parents were, I was really besides myself, and so 
was my brother. So we didn't know what's next.",421,"[31607, 31616]",5
